"gene_id","count_FOXO3","count_HSF1","count_NFE2L2","ImpulseDE2_padj","ImpulseDE2_response_type","Mfuzz_cluster","Mfuzz_membership","WGCNA_module"
"Porites_compressa_HIv1___RNAseq.g9858.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9861.t1",1,0,0,0.012877741382938,"Transient",4,0.958606512807708,"ME3"
"Porites_compressa_HIv1___RNAseq.g9862.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9866.t1",0,1,0,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___TS.g4520.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9907.t1",2,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10025.t1b",1,0,1,NA,NA,NA,NA,"ME6"
"Porites_compressa_HIv1___TS.g4718.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g10107.t1",2,0,0,NA,NA,NA,NA,"ME13"
"Porites_compressa_HIv1___TS.g4838.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g4847.t1",0,1,0,NA,NA,NA,NA,"ME7"
"Porites_compressa_HIv1___RNAseq.g10201.t1",0,1,0,0.00281309609301944,"Monotonous",6,0.909890893924437,"ME0"
"Porites_compressa_HIv1___RNAseq.g10269.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g4923.t1",2,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g9871.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9873.t1",0,1,0,0.0349588219676945,"Other",4,0.636879329016044,"ME3"
"Porites_compressa_HIv1___RNAseq.g9882.t1",1,1,0,0.0292308964606133,"Other",3,0.818339223222292,"ME2"
"Porites_compressa_HIv1___RNAseq.g9888.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9898.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g9899.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g9908.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g9911.t1",1,0,0,0.0241484458357909,"Other",4,0.959872719658172,"ME3"
"Porites_compressa_HIv1___RNAseq.g9920.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9926.t1",1,0,0,0.0184686502349216,"Other",6,0.542877518170514,"ME1"
"Porites_compressa_HIv1___RNAseq.g9927.t1",2,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9934.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9936.t1",0,1,0,2.18138184655196e-06,"Monotonous",2,0.784967785397227,"ME4"
"Porites_compressa_HIv1___RNAseq.g9937.t1",1,0,0,0.000591431302536471,"Monotonous",1,0.932738615302994,"ME12"
"Porites_compressa_HIv1___RNAseq.g9943.t1",0,1,0,NA,NA,NA,NA,"ME18"
"Porites_compressa_HIv1___RNAseq.g9944.t1",1,1,0,0.00740510455963138,"Transient",NA,NA,"ME3"
"Porites_compressa_HIv1___TS.g4594.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g9967.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9968.t1",0,1,0,NA,NA,NA,NA,"ME19"
"Porites_compressa_HIv1___TS.g4617.t1b",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9973.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___TS.g4630.t2",1,0,0,0.0465968231236686,"Other",1,0.736172314095762,"ME0"
"Porites_compressa_HIv1___RNAseq.g9984.t1",1,0,0,2.02324440433098e-07,"Monotonous",1,0.969752065813152,"ME12"
"Porites_compressa_HIv1___RNAseq.g9986.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9989.t1",1,0,0,0.0391096476281634,"Other",NA,NA,"ME19"
"Porites_compressa_HIv1___RNAseq.g9993.t1",1,0,0,0.0151316536572932,"Other",2,0.768661042204249,"ME4"
"Porites_compressa_HIv1___RNAseq.g9994.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g9998.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10000.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10006.t1",1,0,0,0.000412916578606906,"Monotonous",3,0.518208397707828,"ME4"
"Porites_compressa_HIv1___TS.g4660.t1",0,0,1,0.00304675871361664,"Other",6,0.839666470491137,"ME1"
"Porites_compressa_HIv1___TS.g4663.t1",0,1,0,0.013106554369184,"Other",3,0.565812369731848,"ME4"
"Porites_compressa_HIv1___RNAseq.g10019.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g4666.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___TS.g4671.t1",1,0,0,1.15948618161739e-07,"Monotonous",2,0.557029476345862,"ME2"
"Porites_compressa_HIv1___RNAseq.g10029.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10046.t1",0,2,0,0.00669992931196498,"Other",2,0.594719099494927,"ME4"
"Porites_compressa_HIv1___RNAseq.g10056.t1",0,0,2,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10057.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10058.t1",0,1,0,NA,NA,NA,NA,"ME5"
"Porites_compressa_HIv1___RNAseq.g10059.t1",0,0,1,NA,NA,NA,NA,"ME25"
"Porites_compressa_HIv1___TS.g4704.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10074.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___TS.g4727.t3",1,0,0,0.00669186150732911,"Other",4,0.598010721177917,"ME0"
"Porites_compressa_HIv1___RNAseq.g10089.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10104.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10131.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10137.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10139.t1",0,1,0,0.00419950489459193,"Other",6,0.982635014030364,"ME1"
"Porites_compressa_HIv1___TS.g4791.t1a",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___TS.g4793.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10145.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g10148.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10151.t1",0,1,0,NA,NA,NA,NA,"ME28"
"Porites_compressa_HIv1___RNAseq.g10156.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10158.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10169.t1",3,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10172.t1",0,5,1,6.19366582274955e-09,"Transient",5,0.862107463257086,"ME0"
"Porites_compressa_HIv1___RNAseq.g10176.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10177.t2",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10187.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10196.t1",0,1,1,NA,NA,NA,NA,"ME7"
"Porites_compressa_HIv1___RNAseq.g10203.t1",0,1,2,NA,NA,NA,NA,"ME6"
"Porites_compressa_HIv1___RNAseq.g10209.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10214.t1",1,0,0,0.000407667231759663,"Transient",3,0.542192053894313,"ME3"
"Porites_compressa_HIv1___RNAseq.g10215.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g4867.t1",2,0,1,0.0047997421031882,"Monotonous",6,0.639382578881066,"ME1"
"Porites_compressa_HIv1___RNAseq.g10225.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g4872.t2",0,2,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10227.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10238.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g10239.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10242.t1",0,1,0,0.0139137822706998,"Monotonous",1,0.58287413283522,"ME10"
"Porites_compressa_HIv1___RNAseq.g10247.t2",0,1,0,0.00507326086769155,"Other",5,0.989423742506008,"ME1"
"Porites_compressa_HIv1___RNAseq.g10249.t1",0,1,0,0.0375239602495843,"Other",1,0.876003577433757,"ME4"
"Porites_compressa_HIv1___RNAseq.g10260.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10261.t1",0,0,1,0.00407612059149457,"Other",2,0.642325829470372,"ME4"
"Porites_compressa_HIv1___TS.g4907.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10272.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g10277.t1",0,1,0,NA,NA,NA,NA,"ME10"
"Porites_compressa_HIv1___RNAseq.g10279.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10457.t1",0,0,2,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___TS.g5100.t1b",0,1,0,0.0450951319351306,"Other",NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g4958.t1",0,0,1,NA,NA,NA,NA,"ME14"
"Porites_compressa_HIv1___RNAseq.g10361.t1",0,1,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g5092.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10293.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10295.t1",0,1,0,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g10300.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10303.t1",2,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g4952.t1c",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10306.t1",0,0,1,0.0103681178539792,"Monotonous",2,0.704719848299291,"ME4"
"Porites_compressa_HIv1___RNAseq.g10311.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10314.t1",0,0,1,0.00254532390767594,"Monotonous",1,0.805221453974691,"ME2"
"Porites_compressa_HIv1___RNAseq.g10319.t1",1,0,0,0.00120736309911563,"Other",NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g10328.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10329.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10334.t1",0,0,2,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g10340.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10343.t1",1,0,1,0.0135248432683781,"Monotonous",2,0.669879447290732,"ME4"
"Porites_compressa_HIv1___RNAseq.g10347.t1",0,1,0,0.0137231413281992,"Monotonous",5,0.810338917553673,"ME1"
"Porites_compressa_HIv1___RNAseq.g10351.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10356.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10375.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10384.t1",0,3,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10388.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g10389.t1",1,0,1,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g10393.t1",0,1,0,NA,NA,NA,NA,"ME10"
"Porites_compressa_HIv1___RNAseq.g10398.t1",0,2,0,3.8571325051543e-06,"Monotonous",2,0.642496715572417,"ME2"
"Porites_compressa_HIv1___RNAseq.g10405.t1",0,0,1,0.0201703787320103,"Monotonous",3,0.517603531872214,"ME2"
"Porites_compressa_HIv1___RNAseq.g10406.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10408.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g10410.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10419.t1b",0,0,1,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g10423.t1",0,0,1,NA,NA,NA,NA,"ME25"
"Porites_compressa_HIv1___TS.g5069.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10432.t1",0,0,1,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g10435.t1",0,2,0,0.00983697962921829,"Monotonous",2,0.851972305262301,"ME2"
"Porites_compressa_HIv1___RNAseq.g10436.t1",1,1,0,0.00184916870391681,"Monotonous",2,0.713611384253172,"ME2"
"Porites_compressa_HIv1___TS.g5082.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10442.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g5299.t1",1,0,0,0.0333049646705854,"Other",1,0.907621142444381,"ME12"
"Porites_compressa_HIv1___RNAseq.g10620.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Porites_compressa_HIv1___RNAseq.g10602.t1",1,0,0,0.0164935352868683,"Transient",4,0.582590364108652,"ME0"
"Porites_compressa_HIv1___RNAseq.g10603.t1",1,0,0,0.00405590232586204,"Transient",5,0.659941699508913,"ME1"
"Porites_compressa_HIv1___TS.g5246.t1",0,0,1,2.7413337422902e-05,"Monotonous",3,0.693130272425456,"ME4"
"Porites_compressa_HIv1___RNAseq.g10607.t1",1,0,0,7.29876494257318e-09,"Transient",5,0.930220473697595,"ME1"
"Porites_compressa_HIv1___RNAseq.g10612.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10629.t1",1,0,1,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g10631.t1",0,1,0,0.00128891825949567,"Monotonous",2,0.748074033791848,"ME2"
"Porites_compressa_HIv1___RNAseq.g10637.t1",2,0,0,0.0387671364043192,"Monotonous",1,0.767701870636821,"ME16"
"Porites_compressa_HIv1___RNAseq.g10638.t1",2,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10641.t2",1,0,0,NA,NA,NA,NA,"ME8"
"Porites_compressa_HIv1___RNAseq.g10644.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___TS.g5290.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10652.t1",0,0,1,0.012937775957054,"Other",NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g10654.t1",0,6,0,3.39238020512659e-05,"Monotonous",NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g5294.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g10656.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g10657.t1",0,1,0,1.61707557847858e-12,"Transient",6,0.534879826788593,"ME1"
"Porites_compressa_HIv1___RNAseq.g10464.t1",1,1,0,0.0086898603501551,"Transient",5,0.9134740029687,"ME1"
"Porites_compressa_HIv1___RNAseq.g10466.t1",1,0,0,1.83599105013677e-23,"Monotonous",6,0.68922468616479,"ME1"
"Porites_compressa_HIv1___RNAseq.g10470.t1",1,0,0,NA,NA,NA,NA,"ME15"
"Porites_compressa_HIv1___RNAseq.g10474.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10477.t1",2,0,0,NA,NA,NA,NA,"ME10"
"Porites_compressa_HIv1___TS.g5123.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10482.t1a",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10483.t1",1,0,0,0.029242665167513,"Other",NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10488.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10492.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g10493.t1",2,0,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g10497.t1",1,0,0,NA,NA,NA,NA,"ME10"
"Porites_compressa_HIv1___TS.g5138.t1",0,1,0,0.00497346697036912,"Monotonous",2,0.602532707786962,"ME2"
"Porites_compressa_HIv1___RNAseq.g10503.t1",2,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10507.t1",0,2,0,0.00321121720904981,"Transient",4,0.543337528237929,"ME3"
"Porites_compressa_HIv1___RNAseq.g10515.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g5160.t1",0,1,0,NA,NA,NA,NA,"ME23"
"Porites_compressa_HIv1___RNAseq.g10526.t1",2,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10535.t1",0,0,1,0.0044320096062345,"Other",4,0.938446492010395,"ME3"
"Porites_compressa_HIv1___RNAseq.g10537.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10541.t1",2,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10543.t1",0,0,1,0.000257091142229414,"Monotonous",1,0.880218122284826,"ME2"
"Porites_compressa_HIv1___RNAseq.g10547.t1b",0,0,1,0.00085481372458946,"Monotonous",NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g10551.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g5194.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10563.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10564.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10568.t1",2,0,0,0.00946184531623453,"Other",3,0.593431204243909,"ME2"
"Porites_compressa_HIv1___RNAseq.g10569.t1",1,0,0,0.00235173704920425,"Monotonous",3,0.613305807865372,"ME3"
"Porites_compressa_HIv1___RNAseq.g10570.t2",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10575.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10579.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10582.t1",0,0,1,0.0122832347733372,"Other",NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g10586.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10909.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10911.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10912.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10916.t1",0,0,1,0.00967064032114785,"Monotonous",5,0.552066038483215,"ME1"
"Porites_compressa_HIv1___RNAseq.g10914.t1",0,0,1,0.000175962482593978,"Monotonous",NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10915.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g10917.t1",0,0,1,0.0197686083401727,"Transient",5,0.654455596541664,"ME1"
"Porites_compressa_HIv1___RNAseq.g10918.t1",1,0,0,0.00478053779972226,"Other",3,0.72865943589832,"ME3"
"Porites_compressa_HIv1___RNAseq.g10699.t1",0,1,0,NA,NA,NA,NA,"ME7"
"Porites_compressa_HIv1___TS.g5369.t1",2,0,0,NA,NA,NA,NA,"ME6"
"Porites_compressa_HIv1___RNAseq.1084_t",2,0,0,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g10806.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g10834.t2",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g5476.t1c",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g5483.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g10853.t1",0,0,1,NA,NA,NA,NA,"ME0"
