Module	Section	Sample Name	Source
STAR	SummaryLog	POC_R72_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_H2_Log.final.out
STAR	SummaryLog	POC_R120_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_C3_Log.final.out
STAR	SummaryLog	POC_R3_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_H1_Log.final.out
STAR	SummaryLog	POC_R24_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_C3_Log.final.out
STAR	SummaryLog	POC_R24_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_H1_Log.final.out
STAR	SummaryLog	POC_R120_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_H1_Log.final.out
STAR	SummaryLog	POC_R3_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_C3_Log.final.out
STAR	SummaryLog	POC_R0_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_C3_Log.final.out
STAR	SummaryLog	POC_R1_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_H1_Log.final.out
STAR	SummaryLog	POC_R1_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_C3_Log.final.out
STAR	SummaryLog	POC_R0_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_H1_Log.final.out
STAR	SummaryLog	POC_R12_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_H2_Log.final.out
STAR	SummaryLog	POC_R1_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_C2_Log.final.out
STAR	SummaryLog	POC_R12_H3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_H3_Log.final.out
STAR	SummaryLog	POC_R0_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_C2_Log.final.out
STAR	SummaryLog	POC_R12_C1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_C1_Log.final.out
STAR	SummaryLog	POC_R72_C1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_C1_Log.final.out
STAR	SummaryLog	POC_R3_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_C2_Log.final.out
STAR	SummaryLog	POC_R72_H3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_H3_Log.final.out
STAR	SummaryLog	POC_R120_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_C2_Log.final.out
STAR	SummaryLog	POC_R24_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_C2_Log.final.out
STAR	SummaryLog	POC_R72_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_H1_Log.final.out
STAR	SummaryLog	POC_R3_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_H2_Log.final.out
STAR	SummaryLog	POC_R24_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_H2_Log.final.out
STAR	SummaryLog	POC_R72_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_C3_Log.final.out
STAR	SummaryLog	POC_R120_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_H2_Log.final.out
STAR	SummaryLog	POC_R12_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_C3_Log.final.out
STAR	SummaryLog	POC_R1_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_H2_Log.final.out
STAR	SummaryLog	POC_R0_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_H2_Log.final.out
STAR	SummaryLog	POC_R12_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_H1_Log.final.out
STAR	ReadsPerGene	POC_R120_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_H2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R24_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_H2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R0_C1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_C1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R12_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_H1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R24_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_C3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R120_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_C3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R1_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_H2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R3_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_H1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R72_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_H1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R1_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_C3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R12_C1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_C1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R24_H3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_H3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R120_H3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_H3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R120_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_C2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R24_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_C2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R0_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_H1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R3_C1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_C1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R72_C1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_C1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R1_H3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_H3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R1_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_C2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R120_C1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_C1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R12_H3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_H3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R0_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_H2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R24_C1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_C1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R0_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_C3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R12_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_C2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R72_H3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_H3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R1_C1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_C1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R3_H3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_H3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R3_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_C2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R72_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_C2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R0_H3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_H3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R12_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_H2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R120_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R120_H1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R12_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R12_C3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R0_C2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R0_C2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R24_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R24_H1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R3_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_H2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R72_H2	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_H2_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R72_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R72_C3_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R1_H1	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R1_H1_ReadsPerGene.out.tab
STAR	ReadsPerGene	POC_R3_C3	/scratch4/workspace/zdellaert_uri_edu-shared_TimeSeries/TimeSeries/aligned/POC_Dtrenchii/POC_R3_C3_ReadsPerGene.out.tab
