"gene_id","count_FOXO3","count_HSF1","count_NFE2L2","ImpulseDE2_padj","ImpulseDE2_response_type","Mfuzz_cluster","Mfuzz_membership","WGCNA_module"
"Montipora_capitata_HIv3___TS.g26331.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.g4647.t1",1,0,0,0.0001441949803914,"Transient",4,0.795671062552093,"ME20"
"Montipora_capitata_HIv3___RNAseq.g4648.t1",1,1,0,1.56793297257296e-07,"Transient",5,0.884850787857045,"ME3"
"Montipora_capitata_HIv3___RNAseq.g4656.t1",0,1,0,NA,NA,NA,NA,"ME16"
"Montipora_capitata_HIv3___RNAseq.g4657.t1",0,0,1,NA,NA,NA,NA,"ME15"
"Montipora_capitata_HIv3___RNAseq.g4658.t1",1,3,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___TS.g26343.t1",2,0,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g4660.t1",1,1,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___TS.g26345.t1",1,1,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g4665.t1",1,0,0,NA,NA,NA,NA,"ME10"
"Montipora_capitata_HIv3___RNAseq.g4667.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Montipora_capitata_HIv3___RNAseq.g4669.t1",1,2,0,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g4674.t1",1,1,0,8.05236476649693e-05,"Monotonous",1,0.81726383732892,"ME25"
"Montipora_capitata_HIv3___RNAseq.g4675.t1",1,0,0,NA,NA,NA,NA,"ME31"
"Montipora_capitata_HIv3___RNAseq.g4676.t1",1,0,0,2.37014816802701e-17,"Monotonous",1,0.756891734956913,"ME3"
"Montipora_capitata_HIv3___TS.g26369.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Montipora_capitata_HIv3___RNAseq.g4688.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Montipora_capitata_HIv3___RNAseq.g4690.t1",1,0,0,NA,NA,NA,NA,"ME24"
"Montipora_capitata_HIv3___RNAseq.g4691.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g4698.t1",0,0,2,4.79485052179684e-06,"Monotonous",1,0.883833369072397,"ME4"
"Montipora_capitata_HIv3___RNAseq.g4704.t1",1,0,0,NA,NA,NA,NA,"ME18"
"Montipora_capitata_HIv3___RNAseq.g4705.t1",1,0,0,NA,NA,NA,NA,"ME21"
"Montipora_capitata_HIv3___TS.g26395.t2",0,1,1,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g4715.t1",0,2,0,0.0206778676240055,"Transient",NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g4717.t1",0,1,0,0.0124142337302923,"Other",4,0.904535737885215,"ME7"
"Montipora_capitata_HIv3___RNAseq.164_t",0,1,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g4724.t1b",1,1,0,0.0176761093226414,"Monotonous",2,0.576564054567869,"ME13"
"Montipora_capitata_HIv3___RNAseq.g4735.t1",2,0,0,0.00894590378108861,"Monotonous",6,0.701402715486946,"ME8"
"Montipora_capitata_HIv3___RNAseq.g4736.t1",0,0,1,0.0150385023896779,"Monotonous",6,0.801503728138271,"ME25"
"Montipora_capitata_HIv3___RNAseq.g4739.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.g4742.t1",0,0,1,NA,NA,NA,NA,"ME10"
"Montipora_capitata_HIv3___RNAseq.g4744.t1",1,0,0,0.0108361907882502,"Other",6,0.922470802206362,"ME10"
"Montipora_capitata_HIv3___RNAseq.g4749.t1",0,0,1,0.00303073867004752,"Monotonous",2,0.665830540846325,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5589.t1",1,0,0,NA,NA,NA,NA,"ME6"
"Montipora_capitata_HIv3___TS.g27817.t1",0,0,1,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g6077.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g6080.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g6120.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___TS.g27882.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.1688_t",0,0,1,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___TS.g27874.t1",1,0,0,6.98581446210644e-08,"Transient",2,0.972928743784016,"ME1"
"Montipora_capitata_HIv3___TS.g27881.t1",0,0,1,4.11104429858088e-09,"Monotonous",2,0.978559529995541,"ME1"
"Montipora_capitata_HIv3___TS.g26507.t1",0,1,0,NA,NA,NA,NA,"ME8"
"Montipora_capitata_HIv3___TS.g26580.t1b",0,1,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5029.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g4772.t1",1,0,0,NA,NA,NA,NA,"ME8"
"Montipora_capitata_HIv3___RNAseq.g4773.t1",2,0,0,0.00393713292507476,"Other",2,0.738484165672181,"ME20"
"Montipora_capitata_HIv3___RNAseq.g4778.t1",0,0,1,NA,NA,NA,NA,"ME9"
"Montipora_capitata_HIv3___RNAseq.g4780.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g4782.t1b",1,0,0,0.0270637861682769,"Transient",5,0.94883375637668,"ME17"
"Montipora_capitata_HIv3___RNAseq.g4782.t1a",1,0,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g4785.t1b",0,0,1,NA,NA,NA,NA,"ME13"
"Montipora_capitata_HIv3___RNAseq.g4789.t1",0,0,1,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g4795.t2",0,0,1,0.0270389118618633,"Other",NA,NA,"ME5"
"Montipora_capitata_HIv3___RNAseq.g4798.t1",0,1,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g4801.t2",0,0,1,0.0087603613285456,"Other",6,0.739266013495647,"ME5"
"Montipora_capitata_HIv3___TS.g26496.t1",0,2,0,0.00484408182480247,"Monotonous",6,0.734718632891797,"ME9"
"Montipora_capitata_HIv3___RNAseq.g4804.t1",1,0,0,NA,NA,NA,NA,"ME21"
"Montipora_capitata_HIv3___RNAseq.g4806.t1",0,0,1,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___TS.g26509.t1",0,1,0,NA,NA,NA,NA,"ME5"
"Montipora_capitata_HIv3___RNAseq.g4823.t1",0,0,2,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.g4828.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___TS.g26525.t2",0,2,0,0.0233784251833996,"Other",6,0.536663216549525,"ME10"
"Montipora_capitata_HIv3___RNAseq.g4833.t1",0,1,0,NA,NA,NA,NA,"ME23"
"Montipora_capitata_HIv3___RNAseq.g4836.t1",1,0,0,NA,NA,NA,NA,"ME28"
"Montipora_capitata_HIv3___RNAseq.g4838.t1",1,0,0,8.04823823412276e-07,"Monotonous",1,0.954777682648402,"ME25"
"Montipora_capitata_HIv3___TS.g26534.t1b",0,1,0,0.0207479081192451,"Transient",3,0.951825248508113,"ME1"
"Montipora_capitata_HIv3___TS.g26540.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___TS.g26551.t1",0,1,0,NA,NA,NA,NA,"ME5"
"Montipora_capitata_HIv3___RNAseq.g4858.t1",1,0,0,0.00218440011196798,"Transient",3,0.578354127753809,"ME1"
"Montipora_capitata_HIv3___RNAseq.g4859.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g4860.t1",0,0,1,0.0480597446631735,"Other",NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g4861.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g4862.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___TS.g26569.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g4870.t1",1,0,0,NA,NA,NA,NA,"ME9"
"Montipora_capitata_HIv3___RNAseq.g4871.t1",2,1,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.g4876.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___TS.g26578.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g4881.t1",1,0,0,0.000162719367238848,"Other",NA,NA,"ME12"
"Montipora_capitata_HIv3___RNAseq.g4891.t1",1,0,0,3.60410998350709e-05,"Monotonous",2,0.667788020027878,"ME20"
"Montipora_capitata_HIv3___RNAseq.g4892.t1",0,0,3,NA,NA,NA,NA,"ME13"
"Montipora_capitata_HIv3___TS.g26597.t1",0,0,1,NA,NA,NA,NA,"ME24"
"Montipora_capitata_HIv3___TS.g26600.t1",0,1,0,NA,NA,NA,NA,"ME24"
"Montipora_capitata_HIv3___TS.g26601.t1",1,0,2,NA,NA,NA,NA,"ME22"
"Montipora_capitata_HIv3___RNAseq.g4906.t1",2,0,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g4907.t1",1,0,0,3.66025690612374e-05,"Transient",4,0.909926737347006,"ME3"
"Montipora_capitata_HIv3___TS.g26609.t2",0,1,0,NA,NA,NA,NA,"ME14"
"Montipora_capitata_HIv3___RNAseq.g4915.t1",0,0,1,NA,NA,NA,NA,"ME5"
"Montipora_capitata_HIv3___RNAseq.g4919.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g4922.t1",0,0,1,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g4924.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g4934.t1",0,1,0,NA,NA,NA,NA,"ME9"
"Montipora_capitata_HIv3___RNAseq.g4936.t1",0,0,1,0.0114054305005184,"Transient",5,0.562545334753432,"ME6"
"Montipora_capitata_HIv3___RNAseq.g4937.t1",0,0,1,0.00150356491023023,"Transient",4,0.907877037873204,"ME6"
"Montipora_capitata_HIv3___RNAseq.401_t",0,0,1,0.000283828155561115,"Transient",6,0.840721983896038,"ME8"
"Montipora_capitata_HIv3___TS.g26647.t1",1,0,0,NA,NA,NA,NA,"ME28"
"Montipora_capitata_HIv3___TS.g26648.t1",0,1,0,NA,NA,NA,NA,"ME8"
"Montipora_capitata_HIv3___RNAseq.g4946.t1",1,0,0,0.0174093522945996,"Transient",5,0.760571650540807,"ME6"
"Montipora_capitata_HIv3___TS.g26653.t1",0,0,1,NA,NA,NA,NA,"ME7"
"Montipora_capitata_HIv3___RNAseq.g4949.t1",0,0,1,NA,NA,NA,NA,"ME8"
"Montipora_capitata_HIv3___TS.g26667.t4",2,0,0,3.68345225231179e-05,"Transient",5,0.511609406372873,"ME17"
"Montipora_capitata_HIv3___RNAseq.g4960.t1",1,1,0,NA,NA,NA,NA,"ME6"
"Montipora_capitata_HIv3___RNAseq.g4961.t2",0,1,0,0.000605021244503284,"Other",2,0.535573908686067,"ME24"
"Montipora_capitata_HIv3___RNAseq.g4964.t1",0,1,0,0.00695988586774596,"Monotonous",6,0.926522365711685,"ME8"
"Montipora_capitata_HIv3___RNAseq.g4977.t1",0,1,0,NA,NA,NA,NA,"ME17"
"Montipora_capitata_HIv3___TS.g26688.t1a",0,1,0,0.000292623814098258,"Transient",5,0.799439683180654,"ME6"
"Montipora_capitata_HIv3___RNAseq.g4985.t1",0,1,0,0.0236290476689198,"Other",2,0.651722808570203,"ME1"
"Montipora_capitata_HIv3___RNAseq.g4987.t1",0,1,0,NA,NA,NA,NA,"ME22"
"Montipora_capitata_HIv3___RNAseq.g4992.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___TS.g26701.t1",2,0,0,NA,NA,NA,NA,"ME6"
"Montipora_capitata_HIv3___RNAseq.g5001.t1",0,1,0,NA,NA,NA,NA,"ME15"
"Montipora_capitata_HIv3___RNAseq.g5003.t1",0,0,1,4.15774204090721e-06,"Monotonous",2,0.967739875755931,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5004.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5005.t1",1,0,0,NA,NA,NA,NA,"ME28"
"Montipora_capitata_HIv3___RNAseq.g5006.t1",1,0,0,0.0331576747283775,"Transient",3,0.621976931468673,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5008.t1",0,0,1,NA,NA,NA,NA,"ME9"
"Montipora_capitata_HIv3___RNAseq.g5013.t1",0,0,1,NA,NA,NA,NA,"ME5"
"Montipora_capitata_HIv3___RNAseq.g5020.t1",1,0,1,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___TS.g26731.t1",0,1,1,NA,NA,NA,NA,"ME16"
"Montipora_capitata_HIv3___RNAseq.g5023.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___TS.g26734.t2",1,0,0,0.00586893223018494,"Other",NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5026.t1",0,2,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5038.t1",0,1,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5039.t1",0,1,0,0.00844952403386321,"Transient",NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5042.t1",1,0,0,NA,NA,NA,NA,"ME9"
"Montipora_capitata_HIv3___RNAseq.g5050.t1",1,0,1,NA,NA,NA,NA,"ME28"
"Montipora_capitata_HIv3___RNAseq.g5055.t1",1,0,0,NA,NA,NA,NA,"ME13"
"Montipora_capitata_HIv3___RNAseq.g5061.t1",0,1,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5063.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5065.t1",1,0,0,0.0392188185352402,"Other",4,0.886076467207863,"ME3"
"Montipora_capitata_HIv3___RNAseq.g5066.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Montipora_capitata_HIv3___RNAseq.g5067.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5071.t1",0,1,0,NA,NA,NA,NA,"ME21"
"Montipora_capitata_HIv3___RNAseq.g5083.t1",1,1,0,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5088.t1",0,1,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5091.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5097.t1",1,0,0,0.0119535826518167,"Transient",3,0.647808717751562,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5099.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.601_t",1,0,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.g5107.t1",1,1,0,NA,NA,NA,NA,"ME9"
"Montipora_capitata_HIv3___RNAseq.g5108.t1",0,2,0,NA,NA,NA,NA,"ME22"
"Montipora_capitata_HIv3___TS.g26817.t1b",0,0,1,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.604_t",0,0,1,NA,NA,NA,NA,"ME15"
"Montipora_capitata_HIv3___RNAseq.g5113.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.g5117.t1",1,0,0,0.0167122287464252,"Other",6,0.673615109261598,"ME0"
"Montipora_capitata_HIv3___TS.g26829.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5118.t1",1,0,0,NA,NA,NA,NA,"ME5"
"Montipora_capitata_HIv3___RNAseq.g5123.t2",0,0,1,0.0227626649752501,"Monotonous",1,0.71564357056849,"ME8"
"Montipora_capitata_HIv3___RNAseq.g5124.t1",0,0,1,0.0122398940161492,"Transient",4,0.915719932757709,"ME7"
"Montipora_capitata_HIv3___RNAseq.g5126.t1",0,1,0,0.0450178653047536,"Other",2,0.691747801170364,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5151.t1",1,0,0,NA,NA,NA,NA,"ME5"
"Montipora_capitata_HIv3___RNAseq.g5153.t1",1,0,0,NA,NA,NA,NA,"ME5"
"Montipora_capitata_HIv3___RNAseq.g5155.t1a",1,0,0,0.000625549490722294,"Transient",3,0.521905158416657,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5155.t1b",0,2,1,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5156.t1",1,0,0,NA,NA,NA,NA,"ME19"
"Montipora_capitata_HIv3___RNAseq.g5158.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5159.t1",0,0,1,2.0438683607922e-08,"Monotonous",1,0.979479451498795,"ME10"
"Montipora_capitata_HIv3___RNAseq.g5166.t1",0,1,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5168.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5173.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___TS.g26904.t1",1,0,0,NA,NA,NA,NA,"ME8"
"Montipora_capitata_HIv3___RNAseq.g5189.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___TS.g26911.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5192.t1",1,0,0,3.18722231644431e-05,"Transient",NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5193.t1a",1,0,0,6.61315429025614e-05,"Monotonous",3,0.575392275887503,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5198.t1",1,0,0,2.27161238668191e-08,"Transient",4,0.850728316414601,"ME6"
"Montipora_capitata_HIv3___RNAseq.g5199.t1",0,0,1,NA,NA,NA,NA,"ME7"
"Montipora_capitata_HIv3___RNAseq.g5200.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g5201.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5202.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5203.t1",1,0,0,NA,NA,NA,NA,"ME11"
"Montipora_capitata_HIv3___RNAseq.g5204.t1",0,0,1,NA,NA,NA,NA,"ME7"
"Montipora_capitata_HIv3___TS.g26923.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5205.t1",0,0,1,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5206.t1",0,0,1,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___TS.g26924.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___TS.g26933.t2",1,0,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.g5218.t1",1,0,1,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5222.t1",2,0,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g5241.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Montipora_capitata_HIv3___TS.g26961.t1",0,1,0,0.00532780227210322,"Other",2,0.511133975972603,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5248.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___TS.g26975.t1",0,0,1,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g5263.t1b",0,1,0,NA,NA,NA,NA,"ME4"
"Montipora_capitata_HIv3___RNAseq.g5264.t1",0,0,1,7.4104589978767e-06,"Monotonous",1,0.594225866193866,"ME8"
"Montipora_capitata_HIv3___TS.g26987.t1",0,0,1,5.52008792467206e-05,"Monotonous",1,0.758476494850939,"ME3"
"Montipora_capitata_HIv3___RNAseq.g5270.t1",0,0,1,4.10030449259438e-10,"Monotonous",1,0.820473698757502,"ME4"
"Montipora_capitata_HIv3___TS.g26992.t1",0,0,1,2.38554531244041e-06,"Monotonous",1,0.690551535071417,"ME8"
"Montipora_capitata_HIv3___RNAseq.g5293.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5308.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Montipora_capitata_HIv3___RNAseq.g5310.t1",0,1,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5311.t1",0,1,0,NA,NA,NA,NA,"ME8"
"Montipora_capitata_HIv3___RNAseq.g5312.t1",2,0,1,NA,NA,NA,NA,"ME11"
"Montipora_capitata_HIv3___RNAseq.g5313.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.g5322.t1",0,1,0,NA,NA,NA,NA,"ME27"
"Montipora_capitata_HIv3___TS.g27051.t1",0,1,0,NA,NA,NA,NA,"ME8"
"Montipora_capitata_HIv3___TS.g27053.t1b",0,0,1,0.0433229831312349,"Other",5,0.508260806048671,"ME12"
"Montipora_capitata_HIv3___RNAseq.g5346.t1",0,1,0,0.0224128976350453,"Other",1,0.952807098370771,"ME8"
"Montipora_capitata_HIv3___RNAseq.g5355.t1",0,0,1,NA,NA,NA,NA,"ME22"
"Montipora_capitata_HIv3___RNAseq.g5367.t1",0,2,0,NA,NA,NA,NA,"ME7"
"Montipora_capitata_HIv3___RNAseq.g5368.t1",0,1,0,0.00671394342911342,"Transient",5,0.872015074877958,"ME3"
"Montipora_capitata_HIv3___RNAseq.g5369.t1",0,0,1,NA,NA,NA,NA,"ME18"
"Montipora_capitata_HIv3___RNAseq.g5370.t1",0,2,1,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5371.t1",0,2,1,NA,NA,NA,NA,"ME3"
"Montipora_capitata_HIv3___RNAseq.g5372.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Montipora_capitata_HIv3___RNAseq.g5373.t1c",1,0,0,NA,NA,NA,NA,"ME21"
"Montipora_capitata_HIv3___RNAseq.g5376.t1",0,1,0,NA,NA,NA,NA,"ME27"
"Montipora_capitata_HIv3___RNAseq.g5380.t1",0,0,1,0.00123430655185202,"Transient",3,0.601867794932889,"ME1"
"Montipora_capitata_HIv3___RNAseq.g5381.t1b",0,0,2,6.81593558602918e-06,"Monotonous",6,0.992939350066368,"ME9"
"Montipora_capitata_HIv3___RNAseq.g5381.t1a",1,0,0,NA,NA,NA,NA,"ME10"
"Montipora_capitata_HIv3___RNAseq.g5384.t1a",0,2,0,3.01402781216656e-09,"Monotonous",6,0.991890661424633,"ME9"
"Montipora_capitata_HIv3___RNAseq.g5387.t1",1,0,0,5.85469569665633e-07,"Monotonous",6,0.788819782998498,"ME9"
"Montipora_capitata_HIv3___RNAseq.g5388.t1c",2,0,0,0.0163310853294713,"Other",6,0.9369637564656,"ME9"
"Montipora_capitata_HIv3___RNAseq.g5390.t1",1,0,0,NA,NA,NA,NA,"ME4"
