"Plot Title: 9893752"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 9893752, SEN S/N: 9893752)","Intensity, Lux (LGR S/N: 9893752, SEN S/N: 9893752)","Coupler Detached (LGR S/N: 9893752)","Coupler Attached (LGR S/N: 9893752)","Host Connected (LGR S/N: 9893752)","Stopped (LGR S/N: 9893752)","End Of File (LGR S/N: 9893752)"
61,06/24/25 07:44:41 PM,25.513,0.0,,,,,
62,06/24/25 07:49:41 PM,25.513,0.0,,,,,
63,06/24/25 07:54:41 PM,25.513,0.0,,,,,
64,06/24/25 07:59:41 PM,25.610,0.0,,,,,
65,06/24/25 08:04:41 PM,25.708,0.0,,,,,
66,06/24/25 08:09:41 PM,25.708,0.0,,,,,
67,06/24/25 08:14:41 PM,25.610,0.0,,,,,
68,06/24/25 08:19:41 PM,25.610,0.0,,,,,
69,06/24/25 08:24:41 PM,25.610,0.0,,,,,
70,06/24/25 08:29:41 PM,25.513,0.0,,,,,
71,06/24/25 08:34:41 PM,25.513,0.0,,,,,
72,06/24/25 08:39:41 PM,25.513,0.0,,,,,
73,06/24/25 08:44:41 PM,25.513,0.0,,,,,
74,06/24/25 08:49:41 PM,25.708,0.0,,,,,
75,06/24/25 08:54:41 PM,25.708,0.0,,,,,
76,06/24/25 08:59:41 PM,25.610,0.0,,,,,
77,06/24/25 09:04:41 PM,25.610,0.0,,,,,
78,06/24/25 09:09:41 PM,25.610,0.0,,,,,
79,06/24/25 09:14:41 PM,25.513,0.0,,,,,
80,06/24/25 09:19:41 PM,25.513,0.0,,,,,
81,06/24/25 09:24:41 PM,25.513,0.0,,,,,
82,06/24/25 09:29:41 PM,25.513,0.0,,,,,
83,06/24/25 09:34:41 PM,25.708,0.0,,,,,
84,06/24/25 09:39:41 PM,25.708,0.0,,,,,
85,06/24/25 09:44:41 PM,25.610,0.0,,,,,
86,06/24/25 09:49:41 PM,25.610,0.0,,,,,
87,06/24/25 09:54:41 PM,25.610,0.0,,,,,
88,06/24/25 09:59:41 PM,25.513,0.0,,,,,
89,06/24/25 10:04:41 PM,25.513,0.0,,,,,
90,06/24/25 10:09:41 PM,25.513,0.0,,,,,
91,06/24/25 10:14:41 PM,25.513,0.0,,,,,
92,06/24/25 10:19:41 PM,25.708,0.0,,,,,
93,06/24/25 10:24:41 PM,25.708,0.0,,,,,
94,06/24/25 10:29:41 PM,25.610,0.0,,,,,
95,06/24/25 10:34:41 PM,25.610,0.0,,,,,
96,06/24/25 10:39:41 PM,25.610,0.0,,,,,
97,06/24/25 10:44:41 PM,25.513,0.0,,,,,
98,06/24/25 10:49:41 PM,25.513,0.0,,,,,
99,06/24/25 10:54:41 PM,25.513,0.0,,,,,
100,06/24/25 10:59:41 PM,25.513,0.0,,,,,
101,06/24/25 11:04:41 PM,25.708,0.0,,,,,
102,06/24/25 11:09:41 PM,25.610,0.0,,,,,
103,06/24/25 11:14:41 PM,25.610,0.0,,,,,
104,06/24/25 11:19:41 PM,25.610,0.0,,,,,
105,06/24/25 11:24:41 PM,25.513,0.0,,,,,
106,06/24/25 11:29:41 PM,25.513,0.0,,,,,
107,06/24/25 11:34:41 PM,25.513,0.0,,,,,
108,06/24/25 11:39:41 PM,25.610,0.0,,,,,
109,06/24/25 11:44:41 PM,25.610,0.0,,,,,
110,06/24/25 11:49:41 PM,25.610,0.0,,,,,
111,06/24/25 11:54:41 PM,25.610,0.0,,,,,
112,06/24/25 11:59:41 PM,25.513,0.0,,,,,
113,06/25/25 12:04:41 AM,25.513,0.0,,,,,
114,06/25/25 12:09:41 AM,25.513,0.0,,,,,
115,06/25/25 12:14:41 AM,25.610,0.0,,,,,
116,06/25/25 12:19:41 AM,25.708,0.0,,,,,
117,06/25/25 12:24:41 AM,25.610,0.0,,,,,
118,06/25/25 12:29:41 AM,25.610,0.0,,,,,
119,06/25/25 12:34:41 AM,25.610,0.0,,,,,
120,06/25/25 12:39:41 AM,25.513,0.0,,,,,
121,06/25/25 12:44:41 AM,25.513,0.0,,,,,
122,06/25/25 12:49:41 AM,25.513,0.0,,,,,
123,06/25/25 12:54:41 AM,25.708,0.0,,,,,
124,06/25/25 12:59:41 AM,25.708,0.0,,,,,
125,06/25/25 01:04:41 AM,25.610,0.0,,,,,
126,06/25/25 01:09:41 AM,25.610,0.0,,,,,
127,06/25/25 01:14:41 AM,25.513,0.0,,,,,
128,06/25/25 01:19:41 AM,25.513,0.0,,,,,
129,06/25/25 01:24:41 AM,25.513,0.0,,,,,
130,06/25/25 01:29:41 AM,25.610,0.0,,,,,
131,06/25/25 01:34:41 AM,25.610,0.0,,,,,
132,06/25/25 01:39:41 AM,25.610,0.0,,,,,
133,06/25/25 01:44:41 AM,25.610,0.0,,,,,
134,06/25/25 01:49:41 AM,25.513,0.0,,,,,
135,06/25/25 01:54:41 AM,25.513,0.0,,,,,
136,06/25/25 01:59:41 AM,25.513,0.0,,,,,
137,06/25/25 02:04:41 AM,25.610,0.0,,,,,
138,06/25/25 02:09:41 AM,25.708,0.0,,,,,
139,06/25/25 02:14:41 AM,25.610,0.0,,,,,
140,06/25/25 02:19:41 AM,25.610,0.0,,,,,
141,06/25/25 02:24:41 AM,25.610,0.0,,,,,
142,06/25/25 02:29:41 AM,25.513,0.0,,,,,
143,06/25/25 02:34:41 AM,25.513,0.0,,,,,
144,06/25/25 02:39:41 AM,25.513,0.0,,,,,
145,06/25/25 02:44:41 AM,25.416,0.0,,,,,
146,06/25/25 02:49:41 AM,25.416,0.0,,,,,
147,06/25/25 02:54:41 AM,25.513,0.0,,,,,
148,06/25/25 02:59:41 AM,25.708,0.0,,,,,
149,06/25/25 03:04:41 AM,25.708,0.0,,,,,
150,06/25/25 03:09:41 AM,25.708,0.0,,,,,
151,06/25/25 03:14:41 AM,25.708,0.0,,,,,
152,06/25/25 03:19:41 AM,25.708,0.0,,,,,
153,06/25/25 03:24:41 AM,25.708,0.0,,,,,
154,06/25/25 03:29:41 AM,25.610,0.0,,,,,
155,06/25/25 03:34:41 AM,25.610,0.0,,,,,
156,06/25/25 03:39:41 AM,25.513,0.0,,,,,
157,06/25/25 03:44:41 AM,25.513,0.0,,,,,
158,06/25/25 03:49:41 AM,25.513,0.0,,,,,
159,06/25/25 03:54:41 AM,25.513,0.0,,,,,
160,06/25/25 03:59:41 AM,25.610,0.0,,,,,
161,06/25/25 04:04:41 AM,25.610,0.0,,,,,
162,06/25/25 04:09:41 AM,25.610,0.0,,,,,
163,06/25/25 04:14:41 AM,25.610,0.0,,,,,
164,06/25/25 04:19:41 AM,25.513,0.0,,,,,
165,06/25/25 04:24:41 AM,25.513,0.0,,,,,
166,06/25/25 04:29:41 AM,25.513,0.0,,,,,
167,06/25/25 04:34:41 AM,25.513,0.0,,,,,
168,06/25/25 04:39:41 AM,25.610,0.0,,,,,
169,06/25/25 04:44:41 AM,25.610,0.0,,,,,
170,06/25/25 04:49:41 AM,25.610,0.0,,,,,
171,06/25/25 04:54:41 AM,25.610,0.0,,,,,
172,06/25/25 04:59:41 AM,25.513,0.0,,,,,
173,06/25/25 05:04:41 AM,25.513,0.0,,,,,
174,06/25/25 05:09:41 AM,25.513,0.0,,,,,
175,06/25/25 05:14:41 AM,25.610,0.0,,,,,
176,06/25/25 05:19:41 AM,25.610,0.0,,,,,
177,06/25/25 05:24:41 AM,25.610,0.0,,,,,
178,06/25/25 05:29:41 AM,25.610,0.0,,,,,
179,06/25/25 05:34:41 AM,25.610,0.0,,,,,
180,06/25/25 05:39:41 AM,25.513,0.0,,,,,
181,06/25/25 05:44:41 AM,25.513,0.0,,,,,
182,06/25/25 05:49:41 AM,25.513,0.0,,,,,
183,06/25/25 05:54:41 AM,25.610,0.0,,,,,
184,06/25/25 05:59:41 AM,25.610,0.0,,,,,
185,06/25/25 06:04:41 AM,25.610,0.0,,,,,
186,06/25/25 06:09:41 AM,25.610,0.0,,,,,
187,06/25/25 06:14:41 AM,25.513,0.0,,,,,
188,06/25/25 06:19:41 AM,25.513,0.0,,,,,
189,06/25/25 06:24:41 AM,25.513,0.0,,,,,
190,06/25/25 06:29:41 AM,25.513,0.0,,,,,
191,06/25/25 06:34:41 AM,25.610,0.0,,,,,
192,06/25/25 06:39:41 AM,25.708,0.0,,,,,
193,06/25/25 06:44:41 AM,25.708,0.0,,,,,
194,06/25/25 06:49:41 AM,25.610,0.0,,,,,
195,06/25/25 06:54:41 AM,25.610,0.0,,,,,
196,06/25/25 06:59:41 AM,25.513,0.0,,,,,
197,06/25/25 07:04:41 AM,25.513,0.0,,,,,
198,06/25/25 07:09:41 AM,25.513,0.0,,,,,
199,06/25/25 07:14:41 AM,25.513,0.0,,,,,
200,06/25/25 07:19:41 AM,25.513,0.0,,,,,
201,06/25/25 07:24:41 AM,25.513,0.0,,,,,
202,06/25/25 07:29:41 AM,25.513,0.0,,,,,
203,06/25/25 07:34:41 AM,25.513,0.0,,,,,
204,06/25/25 07:39:41 AM,25.610,0.0,,,,,
205,06/25/25 07:44:41 AM,25.513,0.0,,,,,
206,06/25/25 07:49:41 AM,25.513,0.0,,,,,
207,06/25/25 07:54:41 AM,25.513,0.0,,,,,
208,06/25/25 07:59:41 AM,25.513,0.0,,,,,
209,06/25/25 08:04:41 AM,25.610,0.0,,,,,
210,06/25/25 08:09:41 AM,25.708,0.0,,,,,
211,06/25/25 08:14:41 AM,25.610,0.0,,,,,
212,06/25/25 08:19:41 AM,25.610,0.0,,,,,
213,06/25/25 08:24:41 AM,25.610,0.0,,,,,
214,06/25/25 08:29:41 AM,25.610,0.0,,,,,
215,06/25/25 08:34:41 AM,25.513,10.8,,,,,
216,06/25/25 08:39:41 AM,25.513,64.6,,,,,
217,06/25/25 08:44:41 AM,25.513,107.6,,,,,
218,06/25/25 08:49:41 AM,25.513,150.7,,,,,
219,06/25/25 08:54:41 AM,25.708,387.5,,,,,
220,06/25/25 08:59:41 AM,25.708,247.6,,,,,
221,06/25/25 09:04:41 AM,25.610,279.9,,,,,
222,06/25/25 09:09:41 AM,25.610,183.0,,,,,
223,06/25/25 09:14:41 AM,25.513,258.3,,,,,
224,06/25/25 09:19:41 AM,25.513,301.4,,,,,
225,06/25/25 09:24:41 AM,25.513,322.9,,,,,
226,06/25/25 09:29:41 AM,25.513,344.4,,,,,
227,06/25/25 09:34:41 AM,25.416,409.0,,,,,
228,06/25/25 09:39:41 AM,25.416,344.4,,,,,
229,06/25/25 09:44:41 AM,25.416,366.0,,,,,
230,06/25/25 09:49:41 AM,25.513,301.4,,,,,
231,06/25/25 09:54:41 AM,25.513,0.0,,,,,
232,06/25/25 09:59:41 AM,25.513,0.0,,,,,
233,06/25/25 10:04:41 AM,25.513,0.0,,,,,
234,06/25/25 10:09:41 AM,25.416,484.4,,,,,
235,06/25/25 10:14:41 AM,25.416,505.9,,,,,
236,06/25/25 10:19:41 AM,25.513,484.4,,,,,
237,06/25/25 10:24:41 AM,25.610,516.7,,,,,
238,06/25/25 10:29:41 AM,25.513,645.8,,,,,
239,06/25/25 10:34:41 AM,25.513,667.4,,,,,
240,06/25/25 10:39:41 AM,25.513,742.7,,,,,
241,06/25/25 10:44:41 AM,25.416,0.0,,,,,
242,06/25/25 10:49:41 AM,25.416,0.0,,,,,
243,06/25/25 10:54:41 AM,25.319,0.0,,,,,
244,06/25/25 10:59:41 AM,25.513,0.0,,,,,
245,06/25/25 11:04:41 AM,25.513,0.0,,,,,
246,06/25/25 11:09:41 AM,25.513,0.0,,,,,
247,06/25/25 11:14:41 AM,25.416,0.0,,,,,
248,06/25/25 11:19:41 AM,25.416,0.0,,,,,
249,06/25/25 11:24:41 AM,25.319,0.0,,,,,
250,06/25/25 11:29:41 AM,25.319,0.0,,,,,
251,06/25/25 11:34:41 AM,25.513,0.0,,,,,
252,06/25/25 11:39:41 AM,25.513,0.0,,,,,
253,06/25/25 11:44:41 AM,25.513,0.0,,,,,
254,06/25/25 11:49:41 AM,25.513,10.8,,,,,
255,06/25/25 11:54:41 AM,25.513,1054.9,,,,,
256,06/25/25 11:59:41 AM,25.513,1173.3,,,,,
257,06/25/25 12:04:41 PM,25.416,1205.6,,,,,
258,06/25/25 12:09:41 PM,25.513,1248.6,,,,,
259,06/25/25 12:14:41 PM,25.610,1227.1,,,,,
260,06/25/25 12:19:41 PM,25.610,1270.1,,,,,
261,06/25/25 12:24:41 PM,25.610,1227.1,,,,,
262,06/25/25 12:29:41 PM,25.513,1270.1,,,,,
263,06/25/25 12:34:41 PM,25.513,1280.9,,,,,
264,06/25/25 12:39:41 PM,25.513,1194.8,,,,,
265,06/25/25 12:44:41 PM,25.513,1184.0,,,,,
266,06/25/25 12:49:41 PM,25.513,1227.1,,,,,
267,06/25/25 12:54:41 PM,25.319,0.0,,,,,
268,06/25/25 12:59:41 PM,25.416,0.0,,,,,
269,06/25/25 01:04:41 PM,25.513,0.0,,,,,
270,06/25/25 01:09:41 PM,25.513,0.0,,,,,
271,06/25/25 01:14:41 PM,25.513,0.0,,,,,
272,06/25/25 01:19:41 PM,25.513,0.0,,,,,
273,06/25/25 01:24:41 PM,25.513,0.0,,,,,
274,06/25/25 01:29:41 PM,25.416,0.0,,,,,
275,06/25/25 01:34:41 PM,25.416,0.0,,,,,
276,06/25/25 01:39:41 PM,25.416,1259.4,,,,,
277,06/25/25 01:44:41 PM,25.416,1248.6,,,,,
278,06/25/25 01:49:41 PM,25.513,1248.6,,,,,
279,06/25/25 01:54:41 PM,25.610,1270.1,,,,,
280,06/25/25 01:59:41 PM,25.610,1184.0,,,,,
281,06/25/25 02:04:41 PM,25.610,1302.4,,,,,
282,06/25/25 02:09:41 PM,25.610,1259.4,,,,,
283,06/25/25 02:14:41 PM,25.610,1259.4,,,,,
284,06/25/25 02:19:41 PM,25.513,1216.3,,,,,
285,06/25/25 02:24:41 PM,25.513,968.8,,,,,
286,06/25/25 02:29:41 PM,25.513,1065.6,,,,,
287,06/25/25 02:34:41 PM,25.416,1011.8,,,,,
288,06/25/25 02:39:41 PM,25.513,1270.1,,,,,
289,06/25/25 02:44:41 PM,25.610,1184.0,,,,,
290,06/25/25 02:49:41 PM,25.610,1184.0,,,,,
291,06/25/25 02:54:41 PM,25.610,1270.1,,,,,
292,06/25/25 02:59:41 PM,25.610,1259.4,,,,,
293,06/25/25 03:04:41 PM,25.610,1291.7,,,,,
294,06/25/25 03:09:41 PM,25.513,1270.1,,,,,
295,06/25/25 03:14:41 PM,25.513,1248.6,,,,,
296,06/25/25 03:19:41 PM,25.513,602.8,,,,,
297,06/25/25 03:24:41 PM,25.513,1259.4,,,,,
298,06/25/25 03:29:41 PM,25.416,1291.7,,,,,
299,06/25/25 03:34:41 PM,25.416,1291.7,,,,,
300,06/25/25 03:39:41 PM,25.610,1259.4,,,,,
301,06/25/25 03:44:41 PM,25.610,1259.4,,,,,
302,06/25/25 03:49:41 PM,25.610,1291.7,,,,,
303,06/25/25 03:54:41 PM,25.610,1270.1,,,,,
304,06/25/25 03:59:41 PM,25.610,1248.6,,,,,
305,06/25/25 04:04:41 PM,25.513,1227.1,,,,,
306,06/25/25 04:09:41 PM,25.513,1248.6,,,,,
307,06/25/25 04:14:41 PM,25.513,1227.1,,,,,
308,06/25/25 04:19:41 PM,25.513,1151.7,,,,,
309,06/25/25 04:24:41 PM,25.416,1097.9,,,,,
310,06/25/25 04:29:41 PM,25.416,1119.5,,,,,
311,06/25/25 04:34:41 PM,25.610,1076.4,,,,,
312,06/25/25 04:39:41 PM,25.610,1011.8,,,,,
313,06/25/25 04:44:41 PM,25.610,1033.3,,,,,
314,06/25/25 04:49:41 PM,25.610,968.8,,,,,
315,06/25/25 04:54:41 PM,25.513,914.9,,,,,
316,06/25/25 04:59:41 PM,25.513,904.2,,,,,
317,06/25/25 05:04:41 PM,25.513,861.1,,,,,
318,06/25/25 05:09:41 PM,25.513,904.2,,,,,
319,06/25/25 05:14:41 PM,25.513,775.0,,,,,
320,06/25/25 05:19:41 PM,25.416,807.3,,,,,
321,06/25/25 05:24:41 PM,25.416,710.4,,,,,
322,06/25/25 05:29:41 PM,25.513,742.7,,,,,
323,06/25/25 05:34:41 PM,25.610,753.5,,,,,
324,06/25/25 05:39:41 PM,25.610,645.8,,,,,
325,06/25/25 05:44:41 PM,25.610,581.3,,,,,
326,06/25/25 05:49:41 PM,25.513,581.3,,,,,
327,06/25/25 05:54:41 PM,25.513,656.6,,,,,
328,06/25/25 05:59:41 PM,25.513,527.4,,,,,
329,06/25/25 06:04:41 PM,25.513,581.3,,,,,
330,06/25/25 06:09:41 PM,25.416,495.1,,,,,
331,06/25/25 06:14:41 PM,25.416,495.1,,,,,
332,06/25/25 06:19:41 PM,25.416,430.6,,,,,
333,06/25/25 06:24:41 PM,25.513,484.4,,,,,
334,06/25/25 06:29:41 PM,25.610,322.9,,,,,
335,06/25/25 06:34:41 PM,25.610,301.4,,,,,
336,06/25/25 06:39:41 PM,25.610,269.1,,,,,
337,06/25/25 06:44:41 PM,25.513,269.1,,,,,
338,06/25/25 06:49:41 PM,25.513,258.3,,,,,
339,06/25/25 06:54:41 PM,25.513,236.8,,,,,
340,06/25/25 06:59:41 PM,25.416,204.5,,,,,
341,06/25/25 07:04:41 PM,25.416,172.2,,,,,
342,06/25/25 07:09:41 PM,25.416,172.2,,,,,
343,06/25/25 07:14:41 PM,25.416,96.9,,,,,
344,06/25/25 07:19:41 PM,25.610,75.3,,,,,
345,06/25/25 07:24:41 PM,25.610,183.0,,,,,
346,06/25/25 07:29:41 PM,25.513,150.7,,,,,
347,06/25/25 07:34:41 PM,25.513,53.8,,,,,
348,06/25/25 07:39:41 PM,25.513,32.3,,,,,
349,06/25/25 07:44:41 PM,25.513,21.5,,,,,
350,06/25/25 07:49:41 PM,25.416,10.8,,,,,
351,06/25/25 07:54:41 PM,25.416,0.0,,,,,
352,06/25/25 07:59:41 PM,25.319,0.0,,,,,
353,06/25/25 08:04:41 PM,25.513,0.0,,,,,
354,06/25/25 08:09:41 PM,25.610,0.0,,,,,
355,06/25/25 08:14:41 PM,25.513,0.0,,,,,
356,06/25/25 08:19:41 PM,25.513,0.0,,,,,
357,06/25/25 08:24:41 PM,25.513,0.0,,,,,
358,06/25/25 08:29:41 PM,25.416,0.0,,,,,
359,06/25/25 08:34:41 PM,25.416,0.0,,,,,
360,06/25/25 08:39:41 PM,25.319,0.0,,,,,
361,06/25/25 08:44:41 PM,25.610,0.0,,,,,
362,06/25/25 08:49:41 PM,25.610,0.0,,,,,
363,06/25/25 08:54:41 PM,25.610,0.0,,,,,
364,06/25/25 08:59:41 PM,25.513,0.0,,,,,
365,06/25/25 09:04:41 PM,25.513,0.0,,,,,
366,06/25/25 09:09:41 PM,25.513,0.0,,,,,
367,06/25/25 09:14:41 PM,25.416,0.0,,,,,
368,06/25/25 09:19:41 PM,25.319,0.0,,,,,
369,06/25/25 09:24:41 PM,25.513,0.0,,,,,
370,06/25/25 09:29:41 PM,25.610,0.0,,,,,
371,06/25/25 09:34:41 PM,25.513,0.0,,,,,
372,06/25/25 09:39:41 PM,25.513,0.0,,,,,
373,06/25/25 09:44:41 PM,25.416,0.0,,,,,
374,06/25/25 09:49:41 PM,25.416,0.0,,,,,
375,06/25/25 09:54:41 PM,25.416,0.0,,,,,
376,06/25/25 09:59:41 PM,25.416,0.0,,,,,
377,06/25/25 10:04:41 PM,25.610,10.8,,,,,
378,06/25/25 10:09:41 PM,25.610,10.8,,,,,
379,06/25/25 10:14:41 PM,25.513,10.8,,,,,
380,06/25/25 10:19:41 PM,25.513,10.8,,,,,
381,06/25/25 10:24:41 PM,25.416,0.0,,,,,
382,06/25/25 10:29:41 PM,25.416,0.0,,,,,
383,06/25/25 10:34:41 PM,25.416,0.0,,,,,
384,06/25/25 10:39:41 PM,25.319,0.0,,,,,
385,06/25/25 10:44:41 PM,25.319,0.0,,,,,
386,06/25/25 10:49:41 PM,25.319,0.0,,,,,
387,06/25/25 10:54:41 PM,25.222,0.0,,,,,
388,06/25/25 10:59:41 PM,25.416,0.0,,,,,
389,06/25/25 11:04:41 PM,25.416,0.0,,,,,
390,06/25/25 11:09:41 PM,25.416,0.0,,,,,
391,06/25/25 11:14:41 PM,25.416,0.0,,,,,
392,06/25/25 11:19:41 PM,25.319,0.0,,,,,
393,06/25/25 11:24:41 PM,25.319,0.0,,,,,
394,06/25/25 11:29:41 PM,25.319,0.0,,,,,
395,06/25/25 11:34:41 PM,25.319,0.0,,,,,
396,06/25/25 11:39:41 PM,25.222,0.0,,,,,
397,06/25/25 11:44:41 PM,25.416,0.0,,,,,
398,06/25/25 11:49:41 PM,25.513,0.0,,,,,
399,06/25/25 11:54:41 PM,25.416,0.0,,,,,
400,06/25/25 11:59:41 PM,25.416,0.0,,,,,
401,06/26/25 12:04:41 AM,25.319,0.0,,,,,
402,06/26/25 12:09:41 AM,25.319,0.0,,,,,
403,06/26/25 12:14:41 AM,25.319,0.0,,,,,
404,06/26/25 12:19:41 AM,25.319,0.0,,,,,
405,06/26/25 12:24:41 AM,25.222,0.0,,,,,
406,06/26/25 12:29:41 AM,25.416,0.0,,,,,
407,06/26/25 12:34:41 AM,25.416,0.0,,,,,
408,06/26/25 12:39:41 AM,25.416,0.0,,,,,
409,06/26/25 12:44:41 AM,25.416,0.0,,,,,
410,06/26/25 12:49:41 AM,25.319,0.0,,,,,
411,06/26/25 12:54:41 AM,25.319,0.0,,,,,
412,06/26/25 12:59:41 AM,25.319,0.0,,,,,
413,06/26/25 01:04:41 AM,25.319,0.0,,,,,
414,06/26/25 01:09:41 AM,25.222,0.0,,,,,
415,06/26/25 01:14:41 AM,25.319,0.0,,,,,
416,06/26/25 01:19:41 AM,25.319,0.0,,,,,
417,06/26/25 01:24:41 AM,25.319,0.0,,,,,
418,06/26/25 01:29:41 AM,25.319,0.0,,,,,
419,06/26/25 01:34:41 AM,25.319,0.0,,,,,
420,06/26/25 01:39:41 AM,25.319,0.0,,,,,
421,06/26/25 01:44:41 AM,25.319,0.0,,,,,
422,06/26/25 01:49:41 AM,25.319,0.0,,,,,
423,06/26/25 01:54:41 AM,25.319,0.0,,,,,
424,06/26/25 01:59:41 AM,25.319,0.0,,,,,
425,06/26/25 02:04:41 AM,25.319,0.0,,,,,
426,06/26/25 02:09:41 AM,25.319,0.0,,,,,
427,06/26/25 02:14:41 AM,25.222,0.0,,,,,
428,06/26/25 02:19:41 AM,25.416,0.0,,,,,
429,06/26/25 02:24:41 AM,25.513,0.0,,,,,
430,06/26/25 02:29:41 AM,25.513,0.0,,,,,
431,06/26/25 02:34:41 AM,25.416,0.0,,,,,
432,06/26/25 02:39:41 AM,25.416,0.0,,,,,
433,06/26/25 02:44:41 AM,25.319,0.0,,,,,
434,06/26/25 02:49:41 AM,25.319,0.0,,,,,
435,06/26/25 02:54:41 AM,25.319,0.0,,,,,
436,06/26/25 02:59:41 AM,25.319,0.0,,,,,
437,06/26/25 03:04:41 AM,25.319,0.0,,,,,
438,06/26/25 03:09:41 AM,25.319,0.0,,,,,
439,06/26/25 03:14:41 AM,25.416,0.0,,,,,
440,06/26/25 03:19:41 AM,25.416,0.0,,,,,
441,06/26/25 03:24:41 AM,25.416,0.0,,,,,
442,06/26/25 03:29:41 AM,25.319,0.0,,,,,
443,06/26/25 03:34:41 AM,25.319,0.0,,,,,
444,06/26/25 03:39:41 AM,25.319,0.0,,,,,
445,06/26/25 03:44:41 AM,25.319,0.0,,,,,
446,06/26/25 03:49:41 AM,25.222,0.0,,,,,
447,06/26/25 03:54:41 AM,25.416,0.0,,,,,
448,06/26/25 03:59:41 AM,25.513,0.0,,,,,
449,06/26/25 04:04:41 AM,25.416,0.0,,,,,
450,06/26/25 04:09:41 AM,25.416,0.0,,,,,
451,06/26/25 04:14:41 AM,25.416,0.0,,,,,
452,06/26/25 04:19:41 AM,25.319,0.0,,,,,
