"Plot Title: 10655120"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10655120, SEN S/N: 10655120)","Intensity, Lux (LGR S/N: 10655120, SEN S/N: 10655120)","Coupler Detached (LGR S/N: 10655120)","Host Connected (LGR S/N: 10655120)","Coupler Attached (LGR S/N: 10655120)","Stopped (LGR S/N: 10655120)","End Of File (LGR S/N: 10655120)"
143,06/25/25 02:36:43 AM,25.610,0.0,,,,,
144,06/25/25 02:41:43 AM,25.513,0.0,,,,,
145,06/25/25 02:46:43 AM,25.513,0.0,,,,,
146,06/25/25 02:51:43 AM,25.513,0.0,,,,,
147,06/25/25 02:56:43 AM,25.416,0.0,,,,,
148,06/25/25 03:01:43 AM,25.416,0.0,,,,,
149,06/25/25 03:06:43 AM,25.416,0.0,,,,,
150,06/25/25 03:11:43 AM,25.416,0.0,,,,,
151,06/25/25 03:16:43 AM,25.610,0.0,,,,,
152,06/25/25 03:21:43 AM,25.610,0.0,,,,,
153,06/25/25 03:26:43 AM,25.513,0.0,,,,,
154,06/25/25 03:31:43 AM,25.513,0.0,,,,,
155,06/25/25 03:36:43 AM,25.513,0.0,,,,,
156,06/25/25 03:41:43 AM,25.319,0.0,,,,,
157,06/25/25 03:46:43 AM,25.222,0.0,,,,,
158,06/25/25 03:51:43 AM,25.125,0.0,,,,,
159,06/25/25 03:56:43 AM,25.319,0.0,,,,,
160,06/25/25 04:01:43 AM,25.319,0.0,,,,,
161,06/25/25 04:06:43 AM,25.319,0.0,,,,,
162,06/25/25 04:11:43 AM,25.319,0.0,,,,,
163,06/25/25 04:16:43 AM,25.319,0.0,,,,,
164,06/25/25 04:21:43 AM,25.222,0.0,,,,,
165,06/25/25 04:26:43 AM,25.222,0.0,,,,,
166,06/25/25 04:31:43 AM,25.125,0.0,,,,,
167,06/25/25 04:36:43 AM,25.319,0.0,,,,,
168,06/25/25 04:41:43 AM,25.319,0.0,,,,,
169,06/25/25 04:46:43 AM,25.319,0.0,,,,,
170,06/25/25 04:51:43 AM,25.319,0.0,,,,,
171,06/25/25 04:56:43 AM,25.319,0.0,,,,,
172,06/25/25 05:01:43 AM,25.222,0.0,,,,,
173,06/25/25 05:06:43 AM,25.222,0.0,,,,,
174,06/25/25 05:11:43 AM,25.222,0.0,,,,,
175,06/25/25 05:16:43 AM,25.125,0.0,,,,,
176,06/25/25 05:21:43 AM,25.222,0.0,,,,,
177,06/25/25 05:26:43 AM,25.319,0.0,,,,,
178,06/25/25 05:31:43 AM,25.319,0.0,,,,,
179,06/25/25 05:36:43 AM,25.319,0.0,,,,,
180,06/25/25 05:41:43 AM,25.222,0.0,,,,,
181,06/25/25 05:46:43 AM,25.222,0.0,,,,,
182,06/25/25 05:51:43 AM,25.222,0.0,,,,,
183,06/25/25 05:56:43 AM,25.222,0.0,,,,,
184,06/25/25 06:01:43 AM,25.125,0.0,,,,,
185,06/25/25 06:06:43 AM,25.319,0.0,,,,,
186,06/25/25 06:11:43 AM,25.319,0.0,,,,,
187,06/25/25 06:16:43 AM,25.319,0.0,,,,,
188,06/25/25 06:21:43 AM,25.222,0.0,,,,,
189,06/25/25 06:26:43 AM,25.222,0.0,,,,,
190,06/25/25 06:31:43 AM,25.125,0.0,,,,,
191,06/25/25 06:36:43 AM,25.125,0.0,,,,,
192,06/25/25 06:41:43 AM,25.125,0.0,,,,,
193,06/25/25 06:46:43 AM,25.319,0.0,,,,,
194,06/25/25 06:51:43 AM,25.319,0.0,,,,,
195,06/25/25 06:56:43 AM,25.319,0.0,,,,,
196,06/25/25 07:01:43 AM,25.319,0.0,,,,,
197,06/25/25 07:06:43 AM,25.222,0.0,,,,,
198,06/25/25 07:11:43 AM,25.222,0.0,,,,,
199,06/25/25 07:16:43 AM,25.222,0.0,,,,,
200,06/25/25 07:21:43 AM,25.125,0.0,,,,,
201,06/25/25 07:26:43 AM,25.319,0.0,,,,,
202,06/25/25 07:31:43 AM,25.416,0.0,,,,,
203,06/25/25 07:36:43 AM,25.319,0.0,,,,,
204,06/25/25 07:41:43 AM,25.319,0.0,,,,,
205,06/25/25 07:46:43 AM,25.222,0.0,,,,,
206,06/25/25 07:51:43 AM,25.222,0.0,,,,,
207,06/25/25 07:56:43 AM,25.222,0.0,,,,,
208,06/25/25 08:01:43 AM,25.222,0.0,,,,,
209,06/25/25 08:06:43 AM,25.222,0.0,,,,,
210,06/25/25 08:11:43 AM,25.416,0.0,,,,,
211,06/25/25 08:16:43 AM,25.416,0.0,,,,,
212,06/25/25 08:21:43 AM,25.319,0.0,,,,,
213,06/25/25 08:26:43 AM,25.319,0.0,,,,,
214,06/25/25 08:31:43 AM,25.319,0.0,,,,,
215,06/25/25 08:36:43 AM,25.319,107.6,,,,,
216,06/25/25 08:41:43 AM,25.416,215.3,,,,,
217,06/25/25 08:46:43 AM,25.416,150.7,,,,,
218,06/25/25 08:51:43 AM,25.416,161.5,,,,,
219,06/25/25 08:56:43 AM,25.610,129.2,,,,,
220,06/25/25 09:01:43 AM,25.513,204.5,,,,,
221,06/25/25 09:06:43 AM,25.513,172.2,,,,,
222,06/25/25 09:11:43 AM,25.513,301.4,,,,,
223,06/25/25 09:16:43 AM,25.416,215.3,,,,,
224,06/25/25 09:21:43 AM,25.416,258.3,,,,,
225,06/25/25 09:26:43 AM,25.513,269.1,,,,,
226,06/25/25 09:31:43 AM,25.708,236.8,,,,,
227,06/25/25 09:36:43 AM,26.097,258.3,,,,,
228,06/25/25 09:41:43 AM,26.683,355.2,,,,,
229,06/25/25 09:46:43 AM,27.272,366.0,,,,,
230,06/25/25 09:51:43 AM,27.764,0.0,,,,,
231,06/25/25 09:56:43 AM,28.258,0.0,,,,,
232,06/25/25 10:01:43 AM,28.853,0.0,,,,,
233,06/25/25 10:06:43 AM,29.352,43.1,,,,,
234,06/25/25 10:11:43 AM,29.853,452.1,,,,,
235,06/25/25 10:16:43 AM,30.356,462.9,,,,,
236,06/25/25 10:21:43 AM,30.862,538.2,,,,,
237,06/25/25 10:26:43 AM,31.268,495.1,,,,,
238,06/25/25 10:31:43 AM,31.778,538.2,,,,,
239,06/25/25 10:36:43 AM,32.291,516.7,,,,,
240,06/25/25 10:41:43 AM,32.600,0.0,,,,,
241,06/25/25 10:46:43 AM,32.497,0.0,,,,,
242,06/25/25 10:51:43 AM,32.394,0.0,,,,,
243,06/25/25 10:56:43 AM,32.188,0.0,,,,,
244,06/25/25 11:01:43 AM,32.394,0.0,,,,,
245,06/25/25 11:06:43 AM,32.497,0.0,,,,,
246,06/25/25 11:11:43 AM,32.394,0.0,,,,,
247,06/25/25 11:16:43 AM,32.291,0.0,,,,,
248,06/25/25 11:21:43 AM,32.394,0.0,,,,,
249,06/25/25 11:26:43 AM,32.497,0.0,,,,,
250,06/25/25 11:31:43 AM,32.394,0.0,,,,,
251,06/25/25 11:36:43 AM,32.291,0.0,,,,,
252,06/25/25 11:41:43 AM,32.188,0.0,,,,,
253,06/25/25 11:46:43 AM,32.497,0.0,,,,,
254,06/25/25 11:51:43 AM,32.497,1022.6,,,,,
255,06/25/25 11:56:43 AM,32.394,968.8,,,,,
256,06/25/25 12:01:43 PM,32.291,1033.3,,,,,
257,06/25/25 12:06:43 PM,32.497,1044.1,,,,,
258,06/25/25 12:11:43 PM,32.600,1130.2,,,,,
259,06/25/25 12:16:43 PM,32.497,1065.6,,,,,
260,06/25/25 12:21:43 PM,32.394,1054.9,,,,,
261,06/25/25 12:26:43 PM,32.394,1033.3,,,,,
262,06/25/25 12:31:43 PM,32.600,1076.4,,,,,
263,06/25/25 12:36:43 PM,32.497,1044.1,,,,,
264,06/25/25 12:41:43 PM,32.394,1044.1,,,,,
265,06/25/25 12:46:43 PM,32.291,1108.7,,,,,
266,06/25/25 12:51:43 PM,32.497,0.0,,,,,
267,06/25/25 12:56:43 PM,32.497,0.0,,,,,
268,06/25/25 01:01:43 PM,32.394,0.0,,,,,
269,06/25/25 01:06:43 PM,32.291,0.0,,,,,
270,06/25/25 01:11:43 PM,32.291,0.0,,,,,
271,06/25/25 01:16:43 PM,32.497,0.0,,,,,
272,06/25/25 01:21:43 PM,32.497,0.0,,,,,
273,06/25/25 01:26:43 PM,32.394,0.0,,,,,
274,06/25/25 01:31:43 PM,32.188,0.0,,,,,
275,06/25/25 01:36:43 PM,32.394,0.0,,,,,
276,06/25/25 01:41:43 PM,32.497,1076.4,,,,,
277,06/25/25 01:46:43 PM,32.497,1044.1,,,,,
278,06/25/25 01:51:43 PM,32.291,1076.4,,,,,
279,06/25/25 01:56:43 PM,32.394,1076.4,,,,,
280,06/25/25 02:01:43 PM,32.600,1076.4,,,,,
281,06/25/25 02:06:43 PM,32.497,1022.6,,,,,
282,06/25/25 02:11:43 PM,32.394,1076.4,,,,,
283,06/25/25 02:16:43 PM,32.291,1044.1,,,,,
284,06/25/25 02:21:43 PM,32.497,1054.9,,,,,
285,06/25/25 02:26:43 PM,32.600,1033.3,,,,,
286,06/25/25 02:31:43 PM,32.497,1033.3,,,,,
287,06/25/25 02:36:43 PM,32.394,1097.9,,,,,
288,06/25/25 02:41:43 PM,32.394,1054.9,,,,,
289,06/25/25 02:46:43 PM,32.600,1065.6,,,,,
290,06/25/25 02:51:43 PM,32.497,1001.0,,,,,
291,06/25/25 02:56:43 PM,32.497,1097.9,,,,,
292,06/25/25 03:01:43 PM,32.704,1033.3,,,,,
293,06/25/25 03:06:43 PM,32.704,990.3,,,,,
294,06/25/25 03:11:43 PM,32.600,1001.0,,,,,
295,06/25/25 03:16:43 PM,32.497,979.5,,,,,
296,06/25/25 03:21:43 PM,32.600,968.8,,,,,
297,06/25/25 03:26:43 PM,32.704,947.2,,,,,
298,06/25/25 03:31:43 PM,32.600,1065.6,,,,,
299,06/25/25 03:36:43 PM,32.497,1065.6,,,,,
300,06/25/25 03:41:43 PM,32.600,1033.3,,,,,
301,06/25/25 03:46:43 PM,32.704,1001.0,,,,,
302,06/25/25 03:51:43 PM,32.704,1076.4,,,,,
303,06/25/25 03:56:43 PM,32.600,990.3,,,,,
304,06/25/25 04:01:43 PM,32.497,1054.9,,,,,
305,06/25/25 04:06:43 PM,32.600,1011.8,,,,,
306,06/25/25 04:11:43 PM,32.704,968.8,,,,,
307,06/25/25 04:16:43 PM,32.600,914.9,,,,,
308,06/25/25 04:21:43 PM,32.497,947.2,,,,,
309,06/25/25 04:26:43 PM,32.497,936.5,,,,,
310,06/25/25 04:31:43 PM,32.704,839.6,,,,,
311,06/25/25 04:36:43 PM,32.704,796.5,,,,,
312,06/25/25 04:41:43 PM,32.600,775.0,,,,,
313,06/25/25 04:46:43 PM,32.497,807.3,,,,,
314,06/25/25 04:51:43 PM,32.600,753.5,,,,,
315,06/25/25 04:56:43 PM,32.704,721.2,,,,,
316,06/25/25 05:01:43 PM,32.600,667.4,,,,,
317,06/25/25 05:06:43 PM,32.497,624.3,,,,,
318,06/25/25 05:11:43 PM,32.497,667.4,,,,,
319,06/25/25 05:16:43 PM,32.704,570.5,,,,,
320,06/25/25 05:21:43 PM,32.704,635.1,,,,,
321,06/25/25 05:26:43 PM,32.600,613.5,,,,,
322,06/25/25 05:31:43 PM,32.497,635.1,,,,,
323,06/25/25 05:36:43 PM,32.497,495.1,,,,,
324,06/25/25 05:41:43 PM,32.704,624.3,,,,,
325,06/25/25 05:46:43 PM,32.704,452.1,,,,,
326,06/25/25 05:51:43 PM,32.600,505.9,,,,,
327,06/25/25 05:56:43 PM,32.497,484.4,,,,,
328,06/25/25 06:01:43 PM,32.497,462.9,,,,,
329,06/25/25 06:06:43 PM,32.704,452.1,,,,,
330,06/25/25 06:11:43 PM,32.704,398.3,,,,,
331,06/25/25 06:16:43 PM,32.600,409.0,,,,,
332,06/25/25 06:21:43 PM,32.394,387.5,,,,,
333,06/25/25 06:26:43 PM,32.497,366.0,,,,,
334,06/25/25 06:31:43 PM,32.704,269.1,,,,,
335,06/25/25 06:36:43 PM,32.600,258.3,,,,,
336,06/25/25 06:41:43 PM,32.497,226.0,,,,,
337,06/25/25 06:46:43 PM,32.394,301.4,,,,,
338,06/25/25 06:51:43 PM,32.600,301.4,,,,,
339,06/25/25 06:56:43 PM,32.704,215.3,,,,,
340,06/25/25 07:01:43 PM,32.600,150.7,,,,,
341,06/25/25 07:06:43 PM,32.497,150.7,,,,,
342,06/25/25 07:11:43 PM,32.497,10.8,,,,,
343,06/25/25 07:16:43 PM,32.704,150.7,,,,,
344,06/25/25 07:21:43 PM,32.600,107.6,,,,,
345,06/25/25 07:26:43 PM,32.497,43.1,,,,,
346,06/25/25 07:31:43 PM,32.394,43.1,,,,,
347,06/25/25 07:36:43 PM,32.600,10.8,,,,,
348,06/25/25 07:41:43 PM,32.704,53.8,,,,,
349,06/25/25 07:46:43 PM,32.600,64.6,,,,,
350,06/25/25 07:51:43 PM,32.497,0.0,,,,,
351,06/25/25 07:56:43 PM,32.394,0.0,,,,,
352,06/25/25 08:01:43 PM,32.704,0.0,,,,,
353,06/25/25 08:06:43 PM,32.600,0.0,,,,,
354,06/25/25 08:11:43 PM,32.497,0.0,,,,,
355,06/25/25 08:16:43 PM,32.394,0.0,,,,,
356,06/25/25 08:21:43 PM,32.600,0.0,,,,,
357,06/25/25 08:26:43 PM,32.704,0.0,,,,,
358,06/25/25 08:31:43 PM,32.600,0.0,,,,,
359,06/25/25 08:36:43 PM,32.497,0.0,,,,,
360,06/25/25 08:41:43 PM,32.497,0.0,,,,,
361,06/25/25 08:46:43 PM,32.704,0.0,,,,,
362,06/25/25 08:51:43 PM,32.600,0.0,,,,,
363,06/25/25 08:56:43 PM,32.497,0.0,,,,,
364,06/25/25 09:01:43 PM,32.394,0.0,,,,,
365,06/25/25 09:06:43 PM,32.600,0.0,,,,,
366,06/25/25 09:11:43 PM,32.600,0.0,,,,,
367,06/25/25 09:16:43 PM,32.497,0.0,,,,,
368,06/25/25 09:21:43 PM,32.394,0.0,,,,,
369,06/25/25 09:26:43 PM,32.704,0.0,,,,,
370,06/25/25 09:31:43 PM,32.600,0.0,,,,,
371,06/25/25 09:36:43 PM,32.497,0.0,,,,,
372,06/25/25 09:41:43 PM,32.394,0.0,,,,,
373,06/25/25 09:46:43 PM,32.704,0.0,,,,,
374,06/25/25 09:51:43 PM,32.600,0.0,,,,,
375,06/25/25 09:56:43 PM,32.497,0.0,,,,,
376,06/25/25 10:01:43 PM,32.394,0.0,,,,,
377,06/25/25 10:06:43 PM,32.600,43.1,,,,,
378,06/25/25 10:11:43 PM,32.704,21.5,,,,,
379,06/25/25 10:16:43 PM,32.497,32.3,,,,,
380,06/25/25 10:21:43 PM,32.394,32.3,,,,,
381,06/25/25 10:26:43 PM,32.600,0.0,,,,,
382,06/25/25 10:31:43 PM,32.497,0.0,,,,,
383,06/25/25 10:36:43 PM,32.394,0.0,,,,,
384,06/25/25 10:41:43 PM,32.394,0.0,,,,,
385,06/25/25 10:46:43 PM,32.600,0.0,,,,,
386,06/25/25 10:51:43 PM,32.497,0.0,,,,,
387,06/25/25 10:56:43 PM,32.394,0.0,,,,,
388,06/25/25 11:01:43 PM,32.394,0.0,,,,,
389,06/25/25 11:06:43 PM,32.600,0.0,,,,,
390,06/25/25 11:11:43 PM,32.600,0.0,,,,,
391,06/25/25 11:16:43 PM,32.497,0.0,,,,,
392,06/25/25 11:21:43 PM,32.394,0.0,,,,,
393,06/25/25 11:26:43 PM,32.497,0.0,,,,,
394,06/25/25 11:31:43 PM,32.600,0.0,,,,,
395,06/25/25 11:36:43 PM,32.497,0.0,,,,,
396,06/25/25 11:41:43 PM,32.394,0.0,,,,,
397,06/25/25 11:46:43 PM,32.394,0.0,,,,,
398,06/25/25 11:51:43 PM,32.600,0.0,,,,,
399,06/25/25 11:56:43 PM,32.497,0.0,,,,,
400,06/26/25 12:01:43 AM,32.394,0.0,,,,,
401,06/26/25 12:06:43 AM,32.394,0.0,,,,,
402,06/26/25 12:11:43 AM,32.600,0.0,,,,,
403,06/26/25 12:16:43 AM,32.600,0.0,,,,,
404,06/26/25 12:21:43 AM,32.497,0.0,,,,,
405,06/26/25 12:26:43 AM,32.394,0.0,,,,,
406,06/26/25 12:31:43 AM,32.497,0.0,,,,,
407,06/26/25 12:36:43 AM,32.600,0.0,,,,,
408,06/26/25 12:41:43 AM,32.497,0.0,,,,,
409,06/26/25 12:46:43 AM,32.394,0.0,,,,,
410,06/26/25 12:51:43 AM,32.394,0.0,,,,,
411,06/26/25 12:56:43 AM,32.600,0.0,,,,,
412,06/26/25 01:01:43 AM,32.600,0.0,,,,,
413,06/26/25 01:06:43 AM,32.394,0.0,,,,,
414,06/26/25 01:11:43 AM,32.291,0.0,,,,,
415,06/26/25 01:16:43 AM,32.600,0.0,,,,,
416,06/26/25 01:21:43 AM,32.600,0.0,,,,,
417,06/26/25 01:26:43 AM,32.497,0.0,,,,,
418,06/26/25 01:31:43 AM,32.394,0.0,,,,,
419,06/26/25 01:36:43 AM,32.497,0.0,,,,,
420,06/26/25 01:41:43 AM,32.600,0.0,,,,,
421,06/26/25 01:46:43 AM,32.497,0.0,,,,,
422,06/26/25 01:51:43 AM,32.394,0.0,,,,,
423,06/26/25 01:56:43 AM,32.394,0.0,,,,,
424,06/26/25 02:01:43 AM,32.600,0.0,,,,,
425,06/26/25 02:06:43 AM,32.600,0.0,,,,,
426,06/26/25 02:11:43 AM,32.394,0.0,,,,,
427,06/26/25 02:16:43 AM,32.291,0.0,,,,,
428,06/26/25 02:21:43 AM,32.600,0.0,,,,,
429,06/26/25 02:26:43 AM,32.600,0.0,,,,,
430,06/26/25 02:31:43 AM,32.497,0.0,,,,,
431,06/26/25 02:36:43 AM,32.394,0.0,,,,,
432,06/26/25 02:41:43 AM,32.497,0.0,,,,,
433,06/26/25 02:46:43 AM,32.600,0.0,,,,,
434,06/26/25 02:51:43 AM,32.497,0.0,,,,,
435,06/26/25 02:56:43 AM,32.394,0.0,,,,,
436,06/26/25 03:01:43 AM,32.394,0.0,,,,,
437,06/26/25 03:06:43 AM,32.600,0.0,,,,,
438,06/26/25 03:11:43 AM,32.600,0.0,,,,,
439,06/26/25 03:16:43 AM,32.497,0.0,,,,,
440,06/26/25 03:21:43 AM,32.394,0.0,,,,,
441,06/26/25 03:26:43 AM,32.497,0.0,,,,,
442,06/26/25 03:31:43 AM,32.600,0.0,,,,,
443,06/26/25 03:36:43 AM,32.497,0.0,,,,,
444,06/26/25 03:41:43 AM,32.394,0.0,,,,,
445,06/26/25 03:46:43 AM,32.394,0.0,,,,,
446,06/26/25 03:51:43 AM,32.600,0.0,,,,,
447,06/26/25 03:56:43 AM,32.497,0.0,,,,,
448,06/26/25 04:01:43 AM,32.394,0.0,,,,,
449,06/26/25 04:06:43 AM,32.394,0.0,,,,,
450,06/26/25 04:11:43 AM,32.600,0.0,,,,,
451,06/26/25 04:16:43 AM,32.600,0.0,,,,,
452,06/26/25 04:21:43 AM,32.497,0.0,,,,,
