"gene_id","count_FOXO3","count_HSF1","count_NFE2L2","ImpulseDE2_padj","ImpulseDE2_response_type","Mfuzz_cluster","Mfuzz_membership","WGCNA_module"
"Pocillopora_acuta_HIv2___TS.g10316.t1",0,1,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___TS.g10317.t1",0,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27559.t1",0,0,0,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g27560.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___TS.g10320.t1",0,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___TS.g10321.t1",0,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27565.t1",2,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27566.t1",0,0,0,0.00326450944629883,"Transient",1,0.758544715050161,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g27567.t1",0,0,0,0.0384817508911378,"Transient",2,0.718014736875215,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g27568.t1",0,0,0,NA,NA,NA,NA,"ME18"
"Pocillopora_acuta_HIv2___TS.g10328.t2",2,0,0,NA,NA,NA,NA,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g27570.t1",0,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___TS.g10330.t2",1,0,0,2.89483826046325e-23,"Transient",4,0.677723787983696,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27572.t1",0,0,0,0.00201236126343166,"Transient",3,0.561809879737069,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27573.t2",0,0,0,0.00133117515409131,"Transient",3,0.678308526670684,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27574.t1",0,0,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.179_t",1,0,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27576.t2",0,1,1,2.50070520984957e-07,"Transient",6,0.782972629524706,"ME13"
"Pocillopora_acuta_HIv2___RNAseq.g27577.t1",0,0,0,0.00348782350920715,"Other",5,0.511914997126043,"ME14"
"Pocillopora_acuta_HIv2___TS.g10337.t2",0,0,0,9.9195842232548e-05,"Transient",NA,NA,"ME1"
"Pocillopora_acuta_HIv2___TS.g10338.t1",0,0,0,NA,NA,NA,NA,"ME10"
"Pocillopora_acuta_HIv2___RNAseq.g27581.t1",0,0,1,NA,NA,NA,NA,"ME21"
"Pocillopora_acuta_HIv2___TS.g10343.t1",1,0,0,0.0260571341616488,"Transient",2,0.792324011872037,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27585.t1",0,0,0,NA,NA,NA,NA,"ME9"
"Pocillopora_acuta_HIv2___TS.g10345.t1",0,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27587.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27591.t1",0,0,1,3.07536514337328e-07,"Monotonous",6,0.866220010184611,"ME13"
"Pocillopora_acuta_HIv2___RNAseq.g27592.t1",0,0,0,0.0301052584647738,"Transient",2,0.540504439691734,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.199_t",0,0,0,2.73280246914406e-05,"Transient",NA,NA,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g27595.t1",0,0,0,0.0200237760964813,"Other",NA,NA,"ME17"
"Pocillopora_acuta_HIv2___RNAseq.g27596.t1",0,2,0,0.000353275367421873,"Transient",NA,NA,"ME17"
"Pocillopora_acuta_HIv2___RNAseq.g27597.t1",0,0,0,NA,NA,NA,NA,"ME17"
"Pocillopora_acuta_HIv2___RNAseq.g27598.t1",1,0,1,NA,NA,NA,NA,"ME17"
"Pocillopora_acuta_HIv2___RNAseq.g27599.t1",0,0,0,0.000563559547145679,"Transient",NA,NA,"ME17"
"Pocillopora_acuta_HIv2___RNAseq.g27600.t1",0,0,0,NA,NA,NA,NA,"ME17"
"Pocillopora_acuta_HIv2___RNAseq.g27601.t1",0,0,0,8.08443803501566e-06,"Transient",NA,NA,"ME17"
"Pocillopora_acuta_HIv2___RNAseq.g27602.t1",0,0,0,NA,NA,NA,NA,"ME17"
"Pocillopora_acuta_HIv2___RNAseq.g27603.t1",0,0,0,NA,NA,NA,NA,"ME17"
"Pocillopora_acuta_HIv2___RNAseq.g27604.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27605.t1",0,0,0,0.0147331853842012,"Other",NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.213_t",0,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27607.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g27609.t1",0,0,1,2.16692531644654e-05,"Monotonous",3,0.602771025467091,"ME2"
"Pocillopora_acuta_HIv2___TS.g10368.t1",0,0,0,3.17471588721614e-08,"Monotonous",5,0.926265094522925,"ME3"
"Pocillopora_acuta_HIv2___TS.g10369.t1",1,0,0,0.00279246066410189,"Monotonous",5,0.928307560883093,"ME3"
"Pocillopora_acuta_HIv2___TS.g10370.t1",0,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27612.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___TS.g10374.t1",0,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27614.t1",0,0,0,NA,NA,NA,NA,"ME22"
"Pocillopora_acuta_HIv2___RNAseq.g27616.t1",1,0,0,2.79793809302456e-08,"Monotonous",4,0.896643933364375,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27617.t1",0,0,0,0.0346532996078535,"Other",5,0.912667738913693,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27618.t1",0,0,0,0.0419450036404879,"Other",5,0.775454297949367,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27619.t1",0,0,0,0.0013310129679984,"Other",NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27620.t1",0,0,0,0.00486348089553434,"Monotonous",5,0.955535162292193,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27621.t1",0,0,0,0.0438755216990447,"Other",4,0.531287875447772,"ME24"
"Pocillopora_acuta_HIv2___TS.g10384.t1",1,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27623.t1",1,0,0,0.000370308430920582,"Monotonous",5,0.742382972217081,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27624.t1",0,0,0,NA,NA,NA,NA,"ME10"
"Pocillopora_acuta_HIv2___TS.g10386.t1",0,0,0,NA,NA,NA,NA,"ME10"
"Pocillopora_acuta_HIv2___RNAseq.g27626.t1",0,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27627.t1",0,0,0,0.0259596712782012,"Other",5,0.925966933454191,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27628.t1",0,0,0,0.00058572933997253,"Monotonous",5,0.609435165165076,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27629.t1",0,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27630.t1",0,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27632.t1",0,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27633.t1",0,0,0,0.0161933505956513,"Monotonous",5,0.913606539000465,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27634.t1",0,0,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___TS.g10393.t1",0,1,0,0.020425178381293,"Transient",2,0.983206321425335,"ME5"
"Pocillopora_acuta_HIv2___TS.g10394.t2",0,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27639.t1",0,0,0,0.000878538009587026,"Monotonous",4,0.733453160839772,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27641.t1",0,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27642.t1",0,0,0,NA,NA,NA,NA,"ME24"
"Pocillopora_acuta_HIv2___RNAseq.g27647.t1",0,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27648.t1",0,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___TS.g10411.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27652.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27656.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27665.t1",0,0,0,NA,NA,NA,NA,"ME23"
"Pocillopora_acuta_HIv2___RNAseq.g27666.t1",0,0,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27667.t1",0,0,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___TS.g10425.t1",1,0,0,NA,NA,NA,NA,"ME8"
"Pocillopora_acuta_HIv2___RNAseq.g27668.t1",1,0,0,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g27669.t1",1,1,0,1.1853632095054e-06,"Transient",1,0.826102461893555,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27670.t1",1,1,0,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___TS.g10429.t2",0,0,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27673.t1",0,0,0,8.90744116571434e-05,"Other",NA,NA,"ME21"
"Pocillopora_acuta_HIv2___RNAseq.g27674.t1",0,0,0,6.20445438168099e-05,"Transient",NA,NA,"ME12"
"Pocillopora_acuta_HIv2___RNAseq.g27675.t1",0,0,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27676.t1",0,0,0,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g27677.t1",0,0,0,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g27678.t1",0,1,0,2.18903920154992e-09,"Monotonous",3,0.717806207467978,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27679.t1",0,1,0,0.0451253882618396,"Monotonous",3,0.544854601920727,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27680.t1",0,0,0,1.82873796784885e-08,"Monotonous",5,0.528084915216558,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1a",0,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1b",0,0,0,NA,NA,NA,NA,"ME24"
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1c",0,0,0,0.0426228803527772,"Monotonous",5,0.938379709451018,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1d",0,0,0,0.00438896859306541,"Monotonous",5,0.93669340009702,"ME3"
