"gene_id","count_FOXO3","count_HSF1","count_NFE2L2","ImpulseDE2_padj","ImpulseDE2_response_type","Mfuzz_cluster","Mfuzz_membership","WGCNA_module"
"Pocillopora_acuta_HIv2___RNAseq.g27604.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27607.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g27609.t1",0,0,1,2.16692531644654e-05,"Monotonous",3,0.602771025467091,"ME2"
"Pocillopora_acuta_HIv2___TS.g10369.t1",1,0,0,0.00279246066410189,"Monotonous",5,0.928307560883093,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27612.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27616.t1",1,0,0,2.79793809302456e-08,"Monotonous",4,0.896643933364375,"ME1"
"Pocillopora_acuta_HIv2___TS.g10384.t1",1,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27623.t1",1,0,0,0.000370308430920582,"Monotonous",5,0.742382972217081,"ME3"
"Pocillopora_acuta_HIv2___TS.g10393.t1",0,1,0,0.020425178381293,"Transient",2,0.983206321425335,"ME5"
"Pocillopora_acuta_HIv2___TS.g10411.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27652.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27656.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___TS.g10425.t1",1,0,0,NA,NA,NA,NA,"ME8"
"Pocillopora_acuta_HIv2___RNAseq.g27668.t1",1,0,0,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g27669.t1",1,1,0,1.1853632095054e-06,"Transient",1,0.826102461893555,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27670.t1",1,1,0,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g27678.t1",0,1,0,2.18903920154992e-09,"Monotonous",3,0.717806207467978,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27679.t1",0,1,0,0.0451253882618396,"Monotonous",3,0.544854601920727,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27682.t1",0,1,0,NA,NA,NA,NA,"ME10"
"Pocillopora_acuta_HIv2___RNAseq.g27685.t1",0,2,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27702.t1",2,0,0,0.0020579785409189,"Transient",1,0.709877470411984,"ME7"
"Pocillopora_acuta_HIv2___TS.g10461.t1",1,0,0,0.00249733169399546,"Transient",2,0.911154489409207,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g27708.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27712.t1",0,1,0,NA,NA,NA,NA,"ME10"
"Pocillopora_acuta_HIv2___RNAseq.g27730.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g27744.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27778.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27779.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g27784.t1",0,0,1,6.02424913332213e-20,"Transient",2,0.983547318145274,"ME5"
"Pocillopora_acuta_HIv2___TS.g10551.t2",0,0,1,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27793.t1",0,0,1,4.46397101879114e-15,"Transient",NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27794.t1c",0,0,1,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.403_t",1,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___TS.g10567.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27806.t1",2,0,1,NA,NA,NA,NA,"ME15"
"Pocillopora_acuta_HIv2___RNAseq.445_t",0,0,1,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g27844.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27845.t1",2,0,0,0.0189577678688813,"Transient",1,0.561226191221778,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g27850.t1",0,0,1,3.14594843682156e-16,"Transient",6,0.5908516803275,"ME7"
"Pocillopora_acuta_HIv2___TS.g10620.t1",0,3,0,0.0224490975492971,"Transient",NA,NA,"ME2"
"Pocillopora_acuta_HIv2___TS.g10631.t1",1,0,1,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___TS.g10632.t1",0,2,0,0.00906707787421602,"Monotonous",3,0.592643162041909,"ME3"
"Pocillopora_acuta_HIv2___TS.g10638.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27877.t1",1,1,0,0.000738716661100891,"Monotonous",5,0.689283921247623,"ME10"
"Pocillopora_acuta_HIv2___RNAseq.g27881.t1",1,0,0,5.58294875614998e-06,"Transient",2,0.70446410033191,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g27884.t1",0,0,1,0.0299289493199227,"Transient",4,0.597042681239582,"ME5"
"Pocillopora_acuta_HIv2___TS.g10646.t1",0,0,1,1.24457554438091e-08,"Transient",2,0.88225965522505,"ME1"
"Pocillopora_acuta_HIv2___TS.g10701.t3",0,1,0,NA,NA,NA,NA,"ME20"
"Pocillopora_acuta_HIv2___RNAseq.g27942.t1",1,0,0,NA,NA,NA,NA,"ME13"
"Pocillopora_acuta_HIv2___RNAseq.g27943.t1",1,0,0,3.98416531241418e-07,"Monotonous",3,0.633206166318615,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27944.t1",1,0,0,7.01853696984495e-08,"Monotonous",3,0.689108531140214,"ME2"
"Pocillopora_acuta_HIv2___TS.g10710.t2",1,0,0,0.000182452702474662,"Monotonous",5,0.667190239245968,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27948.t1",1,0,0,NA,NA,NA,NA,"ME14"
"Pocillopora_acuta_HIv2___RNAseq.g27949.t1",1,0,0,0.0005949655115415,"Other",NA,NA,"ME14"
"Pocillopora_acuta_HIv2___TS.g10713.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g27961.t1",2,0,0,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g27962.t1",1,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___TS.g10727.t1",1,0,0,0.00245116894702684,"Monotonous",5,0.52676148894972,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g27964.t1",1,0,0,NA,NA,NA,NA,"ME12"
"Pocillopora_acuta_HIv2___RNAseq.g27965.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27967.t1a",0,0,1,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___TS.g10733.t1",0,1,0,4.71179935417181e-05,"Transient",1,0.821950737137235,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g27973.t1",0,2,0,0.0304860096650484,"Transient",1,0.969872849452115,"ME16"
"Pocillopora_acuta_HIv2___TS.g10739.t1",2,0,0,1.09109587513309e-05,"Transient",3,0.54899397654802,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27977.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g27978.t1",1,0,0,1.38215408716437e-18,"Transient",3,0.787488164480332,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g27980.t1",1,0,0,0.00167282416583795,"Transient",1,0.793640169505921,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g27982.t1",0,0,1,4.5009567647403e-09,"Transient",NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g27983.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___TS.g10773.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g28020.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g28022.t1",0,0,1,0.0215277015160813,"Other",NA,NA,"ME9"
"Pocillopora_acuta_HIv2___RNAseq.g28031.t2",1,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g28032.t1",0,0,1,0.00025165245664406,"Monotonous",5,0.864499446902787,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28036.t2",2,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g28038.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g28040.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___TS.g10819.t1",1,0,0,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g28044.t1",0,0,1,0.000578019261787717,"Transient",4,0.933028730049033,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g28050.t1",0,0,1,1.9600887077411e-07,"Monotonous",5,0.807382856092728,"ME3"
"Pocillopora_acuta_HIv2___TS.g10825.t1",1,0,1,3.59575340177934e-05,"Monotonous",3,0.901580528232875,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28055.t2b",0,0,1,NA,NA,NA,NA,"ME15"
"Pocillopora_acuta_HIv2___RNAseq.g28057.t2",0,0,1,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g28059.t1",0,1,0,NA,NA,NA,NA,"ME13"
"Pocillopora_acuta_HIv2___RNAseq.g28060.t1",1,0,0,0.00427563743744746,"Transient",NA,NA,"ME8"
"Pocillopora_acuta_HIv2___RNAseq.g28062.t1",1,0,0,9.22874125990151e-07,"Transient",1,0.841948956630778,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28063.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28064.t1",1,0,0,0.00552273954561606,"Transient",2,0.73484631081852,"ME9"
"Pocillopora_acuta_HIv2___TS.g10838.t1",0,1,0,0.0255540833373016,"Monotonous",6,0.912304584468644,"ME13"
"Pocillopora_acuta_HIv2___RNAseq.g28065.t1",0,2,0,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___TS.g10847.t1",0,1,0,0.00297815398111195,"Transient",2,0.78383264911085,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g28081.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___TS.g10863.t1",2,0,0,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g28093.t1",0,0,1,2.98701012128801e-10,"Transient",2,0.967423043387227,"ME13"
"Pocillopora_acuta_HIv2___RNAseq.g28094.t1",0,1,2,0.0281159347863534,"Other",2,0.746988527127742,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g28100.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g28101.t1",0,0,1,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g28106.t1a",1,0,0,0.0102131830252276,"Transient",NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28106.t1b",0,0,1,1.6692075170294e-06,"Transient",1,0.554502564888542,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g28108.t1",1,1,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28150.t1",0,0,1,0.000180765097058471,"Transient",1,0.773091980654984,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28151.t1",1,1,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g28152.t1",0,1,0,0.0056179748637766,"Monotonous",4,0.587896187059563,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g28159.t1a",0,1,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g28173.t1",0,1,1,NA,NA,NA,NA,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28177.t1",0,1,0,0.0496151976942989,"Transient",3,0.511792243784588,"ME4"
"Pocillopora_acuta_HIv2___TS.g10965.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g28183.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g28187.t1",0,0,1,5.54365670813488e-07,"Monotonous",6,0.925511641538029,"ME13"
"Pocillopora_acuta_HIv2___RNAseq.g28189.t1",0,1,0,0.00431276434249625,"Other",2,0.557028150003604,"ME11"
"Pocillopora_acuta_HIv2___RNAseq.g28190.t1",0,1,0,NA,NA,NA,NA,"ME11"
"Pocillopora_acuta_HIv2___RNAseq.g28193.t1",0,0,1,6.09904184035893e-06,"Monotonous",3,0.568009647298016,"ME11"
"Pocillopora_acuta_HIv2___RNAseq.g28194.t1a",0,0,1,0.0150318730574946,"Monotonous",6,0.947098739400857,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g28194.t1b",0,0,1,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g28196.t1",1,0,0,2.29643297828935e-07,"Monotonous",5,0.828993141845017,"ME3"
"Pocillopora_acuta_HIv2___TS.g10991.t1",1,0,0,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___TS.g10998.t1",0,1,0,0.00272348371456611,"Monotonous",3,0.880696411059971,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28214.t1",0,0,1,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28216.t1",1,0,0,NA,NA,NA,NA,"ME10"
"Pocillopora_acuta_HIv2___TS.g11005.t1",0,1,0,5.56994757064204e-05,"Transient",NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g28234.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___TS.g11018.t1",0,1,0,NA,NA,NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g28240.t1",1,0,0,5.58077359005443e-07,"Transient",1,0.851941474385299,"ME2"
"Pocillopora_acuta_HIv2___TS.g11023.t1",1,0,0,0.000372012004987216,"Monotonous",6,0.756117582145672,"ME7"
"Pocillopora_acuta_HIv2___TS.g11024.t1",0,0,1,0.0357282772594092,"Monotonous",3,0.72904568243012,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28248.t1",1,0,0,0.0363561187307458,"Monotonous",5,0.94839011276703,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28253.t1",0,1,1,4.92824140586194e-06,"Transient",3,0.725587838403698,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28254.t1",1,0,0,NA,NA,NA,NA,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28260.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Pocillopora_acuta_HIv2___RNAseq.g28270.t1",1,1,0,NA,NA,NA,NA,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g28272.t1",1,0,0,NA,NA,NA,NA,"ME10"
"Pocillopora_acuta_HIv2___RNAseq.g28277.t1",1,0,0,NA,NA,NA,NA,"ME11"
"Pocillopora_acuta_HIv2___RNAseq.g28279.t1",1,0,0,NA,NA,NA,NA,"ME11"
"Pocillopora_acuta_HIv2___RNAseq.g28280.t1",1,0,1,NA,NA,NA,NA,"ME11"
"Pocillopora_acuta_HIv2___RNAseq.g28281.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g28286.t1",0,0,1,0.000116659550461104,"Other",5,0.703718899224932,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28293.t1",0,0,1,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___TS.g11078.t1",1,1,0,0.0146513334204322,"Transient",NA,NA,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g28295.t1",0,0,1,0.000556822729747704,"Transient",6,0.676220518782198,"ME7"
"Pocillopora_acuta_HIv2___RNAseq.g28297.t1",0,0,1,3.17160639157306e-06,"Transient",4,0.86557552227489,"ME1"
"Pocillopora_acuta_HIv2___TS.g11095.t1",1,0,0,NA,NA,NA,NA,"ME11"
"Pocillopora_acuta_HIv2___TS.g11097.t1",1,0,0,NA,NA,NA,NA,"ME11"
"Pocillopora_acuta_HIv2___RNAseq.g28321.t1",0,2,0,1.06512464266982e-05,"Monotonous",5,0.897598575717297,"ME6"
"Pocillopora_acuta_HIv2___TS.g11111.t2",1,0,0,0.000218904931851121,"Monotonous",5,0.742352902060538,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g28331.t2",0,1,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g28333.t1",2,0,0,0.0138329519251847,"Other",5,0.655100221774272,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28335.t1",1,0,0,3.0402244247304e-09,"Transient",1,0.871083653571291,"ME12"
"Pocillopora_acuta_HIv2___RNAseq.953_t",0,1,0,3.33259830781092e-05,"Transient",NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g28342.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g28344.t1a",1,0,2,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g28344.t1b",2,0,0,0.0490097094277029,"Transient",1,0.976157817980646,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g28346.t1",1,0,0,0.0198078097093269,"Transient",1,0.935442013290981,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g28354.t1",0,1,0,0.018881455446051,"Transient",2,0.679669737016132,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g28362.t1",2,0,0,2.30967891987421e-06,"Transient",3,0.799406472682419,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28367.t1",0,0,1,NA,NA,NA,NA,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28378.t1",0,1,0,0.00231786395855629,"Transient",3,0.810247234842028,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28382.t1",1,0,1,4.50112768550369e-05,"Monotonous",3,0.543992104243487,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28384.t1",2,0,0,1.3833303139839e-12,"Monotonous",5,0.955412367169163,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28386.t1",0,0,1,4.91381368383426e-05,"Monotonous",5,0.960987572548172,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28387.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___RNAseq.g28390.t1",0,1,0,0.0333223050494327,"Transient",2,0.619070372841654,"ME5"
"Pocillopora_acuta_HIv2___TS.g11181.t1",0,1,0,6.41360491524577e-20,"Transient",5,0.703504976997399,"ME3"
"Pocillopora_acuta_HIv2___TS.g11183.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g28397.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Pocillopora_acuta_HIv2___RNAseq.g28398.t1",0,1,0,NA,NA,NA,NA,"ME11"
"Pocillopora_acuta_HIv2___RNAseq.g28400.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Pocillopora_acuta_HIv2___TS.g11189.t1",1,0,0,6.34682019183047e-07,"Monotonous",3,0.927185454940159,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28404.t1",1,0,0,NA,NA,NA,NA,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g28405.t1",0,1,0,0.0480044801001356,"Transient",2,0.847751531494323,"ME5"
"Pocillopora_acuta_HIv2___RNAseq.g28406.t1",0,1,0,0.00177251549602319,"Transient",NA,NA,"ME4"
"Pocillopora_acuta_HIv2___RNAseq.g28408.t1",0,0,1,NA,NA,NA,NA,"ME8"
"Pocillopora_acuta_HIv2___RNAseq.g28409.t1",0,1,0,NA,NA,NA,NA,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28413.t1",1,0,0,0.000916302408285327,"Monotonous",5,0.766778944005074,"ME6"
"Pocillopora_acuta_HIv2___RNAseq.g28414.t1",0,0,1,0.000108276013199761,"Transient",NA,NA,"ME2"
"Pocillopora_acuta_HIv2___RNAseq.g28417.t1",1,0,0,NA,NA,NA,NA,"ME1"
