"Plot Title: 9893752"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 9893752, SEN S/N: 9893752)","Intensity, Lux (LGR S/N: 9893752, SEN S/N: 9893752)","Coupler Detached (LGR S/N: 9893752)","Coupler Attached (LGR S/N: 9893752)","Host Connected (LGR S/N: 9893752)","Stopped (LGR S/N: 9893752)","End Of File (LGR S/N: 9893752)"
210,07/09/25 07:28:27 AM,25.319,0.0,,,,,
211,07/09/25 07:33:27 AM,25.319,0.0,,,,,
212,07/09/25 07:38:27 AM,25.513,0.0,,,,,
213,07/09/25 07:43:27 AM,25.513,0.0,,,,,
214,07/09/25 07:48:27 AM,25.513,0.0,,,,,
215,07/09/25 07:53:27 AM,25.416,0.0,,,,,
216,07/09/25 07:58:27 AM,25.416,0.0,,,,,
217,07/09/25 08:03:27 AM,25.319,0.0,,,,,
218,07/09/25 08:08:27 AM,25.319,0.0,,,,,
219,07/09/25 08:13:27 AM,25.319,0.0,,,,,
220,07/09/25 08:18:27 AM,25.416,0.0,,,,,
221,07/09/25 08:23:27 AM,25.513,0.0,,,,,
222,07/09/25 08:28:27 AM,25.513,0.0,,,,,
223,07/09/25 08:33:27 AM,25.416,0.0,,,,,
224,07/09/25 08:38:27 AM,25.416,118.4,,,,,
225,07/09/25 08:43:27 AM,25.708,129.2,,,,,
226,07/09/25 08:48:27 AM,25.708,64.6,,,,,
227,07/09/25 08:53:27 AM,25.708,161.5,,,,,
228,07/09/25 08:58:27 AM,25.708,161.5,,,,,
229,07/09/25 09:03:27 AM,25.610,75.3,,,,,
230,07/09/25 09:08:27 AM,25.610,150.7,,,,,
231,07/09/25 09:13:27 AM,25.610,161.5,,,,,
232,07/09/25 09:18:27 AM,25.513,172.2,,,,,
233,07/09/25 09:23:27 AM,25.513,183.0,,,,,
234,07/09/25 09:28:27 AM,25.513,172.2,,,,,
235,07/09/25 09:33:27 AM,25.513,183.0,,,,,
236,07/09/25 09:38:27 AM,25.416,193.8,,,,,
237,07/09/25 09:43:27 AM,25.416,258.3,,,,,
238,07/09/25 09:48:27 AM,25.416,258.3,,,,,
239,07/09/25 09:53:27 AM,25.319,301.4,,,,,
240,07/09/25 09:58:27 AM,25.319,322.9,,,,,
241,07/09/25 10:03:27 AM,25.319,344.4,,,,,
242,07/09/25 10:08:27 AM,25.513,290.6,,,,,
243,07/09/25 10:13:27 AM,25.513,355.2,,,,,
244,07/09/25 10:18:27 AM,25.513,430.6,,,,,
245,07/09/25 10:23:27 AM,25.513,398.3,,,,,
246,07/09/25 10:28:27 AM,25.416,409.0,,,,,
247,07/09/25 10:33:27 AM,25.416,398.3,,,,,
248,07/09/25 10:38:27 AM,25.416,398.3,,,,,
249,07/09/25 10:43:27 AM,25.319,484.4,,,,,
250,07/09/25 10:48:27 AM,25.319,409.0,,,,,
251,07/09/25 10:53:27 AM,25.416,462.9,,,,,
252,07/09/25 10:58:27 AM,25.513,0.0,,,,,
253,07/09/25 11:03:27 AM,25.513,0.0,,,,,
254,07/09/25 11:08:27 AM,25.513,0.0,,,,,
255,07/09/25 11:13:27 AM,25.416,0.0,,,,,
256,07/09/25 11:18:27 AM,25.416,0.0,,,,,
257,07/09/25 11:23:27 AM,25.416,0.0,,,,,
258,07/09/25 11:28:27 AM,25.319,0.0,,,,,
259,07/09/25 11:33:27 AM,25.319,0.0,,,,,
260,07/09/25 11:38:27 AM,25.319,0.0,,,,,
261,07/09/25 11:43:27 AM,25.319,0.0,,,,,
262,07/09/25 11:48:27 AM,25.513,0.0,,,,,
263,07/09/25 11:53:27 AM,25.513,0.0,,,,,
264,07/09/25 11:58:27 AM,25.513,0.0,,,,,
265,07/09/25 12:03:27 PM,25.416,0.0,,,,,
266,07/09/25 12:08:27 PM,25.416,656.6,,,,,
267,07/09/25 12:13:27 PM,25.416,678.1,,,,,
268,07/09/25 12:18:27 PM,25.416,721.2,,,,,
269,07/09/25 12:23:27 PM,25.319,635.1,,,,,
270,07/09/25 12:28:27 PM,25.319,602.8,,,,,
271,07/09/25 12:33:27 PM,25.513,731.9,,,,,
272,07/09/25 12:38:27 PM,25.610,710.4,,,,,
273,07/09/25 12:43:27 PM,25.513,731.9,,,,,
274,07/09/25 12:48:27 PM,25.513,688.9,,,,,
275,07/09/25 12:53:27 PM,25.513,699.7,,,,,
276,07/09/25 12:58:27 PM,25.513,678.1,,,,,
277,07/09/25 01:03:27 PM,25.513,678.1,,,,,
278,07/09/25 01:08:27 PM,25.416,699.7,,,,,
279,07/09/25 01:13:27 PM,25.416,710.4,,,,,
280,07/09/25 01:18:27 PM,25.416,0.0,,,,,
281,07/09/25 01:23:27 PM,25.319,0.0,,,,,
282,07/09/25 01:28:27 PM,25.319,0.0,,,,,
283,07/09/25 01:33:27 PM,25.319,0.0,,,,,
284,07/09/25 01:38:27 PM,25.513,0.0,,,,,
285,07/09/25 01:43:27 PM,25.513,0.0,,,,,
286,07/09/25 01:48:27 PM,25.416,0.0,,,,,
287,07/09/25 01:53:27 PM,25.416,0.0,,,,,
288,07/09/25 01:58:27 PM,25.416,0.0,,,,,
289,07/09/25 02:03:27 PM,25.319,10.8,,,,,
290,07/09/25 02:08:27 PM,25.416,742.7,,,,,
291,07/09/25 02:13:27 PM,25.416,731.9,,,,,
292,07/09/25 02:18:27 PM,25.319,721.2,,,,,
293,07/09/25 02:23:27 PM,25.416,667.4,,,,,
294,07/09/25 02:28:27 PM,25.610,710.4,,,,,
295,07/09/25 02:33:27 PM,25.513,721.2,,,,,
296,07/09/25 02:38:27 PM,25.513,721.2,,,,,
297,07/09/25 02:43:27 PM,25.513,699.7,,,,,
298,07/09/25 02:48:27 PM,25.513,699.7,,,,,
299,07/09/25 02:53:27 PM,25.513,688.9,,,,,
300,07/09/25 02:58:27 PM,25.416,721.2,,,,,
301,07/09/25 03:03:27 PM,25.319,0.0,,,,,
302,07/09/25 03:08:27 PM,25.319,0.0,,,,,
303,07/09/25 03:13:27 PM,25.319,0.0,,,,,
304,07/09/25 03:18:27 PM,25.222,0.0,,,,,
305,07/09/25 03:23:27 PM,25.222,0.0,,,,,
306,07/09/25 03:28:27 PM,25.222,0.0,,,,,
307,07/09/25 03:33:27 PM,25.125,0.0,,,,,
308,07/09/25 03:38:27 PM,25.125,0.0,,,,,
309,07/09/25 03:43:27 PM,25.222,0.0,,,,,
310,07/09/25 03:48:27 PM,25.319,0.0,,,,,
311,07/09/25 03:53:27 PM,25.319,0.0,,,,,
312,07/09/25 03:58:27 PM,25.222,0.0,,,,,
313,07/09/25 04:03:27 PM,25.222,667.4,,,,,
314,07/09/25 04:08:27 PM,25.222,688.9,,,,,
315,07/09/25 04:13:27 PM,25.222,645.8,,,,,
316,07/09/25 04:18:27 PM,25.222,635.1,,,,,
317,07/09/25 04:23:27 PM,25.125,613.5,,,,,
318,07/09/25 04:28:27 PM,25.319,592.0,,,,,
319,07/09/25 04:33:27 PM,25.319,624.3,,,,,
320,07/09/25 04:38:27 PM,25.319,581.3,,,,,
321,07/09/25 04:43:27 PM,25.319,581.3,,,,,
322,07/09/25 04:48:27 PM,25.319,527.4,,,,,
323,07/09/25 04:53:27 PM,25.222,527.4,,,,,
324,07/09/25 04:58:27 PM,25.222,505.9,,,,,
325,07/09/25 05:03:27 PM,25.222,505.9,,,,,
326,07/09/25 05:08:27 PM,25.125,473.6,,,,,
327,07/09/25 05:13:27 PM,25.319,430.6,,,,,
328,07/09/25 05:18:27 PM,25.319,387.5,,,,,
329,07/09/25 05:23:27 PM,25.319,452.1,,,,,
330,07/09/25 05:28:27 PM,25.319,387.5,,,,,
331,07/09/25 05:33:27 PM,25.319,430.6,,,,,
332,07/09/25 05:38:27 PM,25.222,387.5,,,,,
333,07/09/25 05:43:27 PM,25.222,419.8,,,,,
334,07/09/25 05:48:27 PM,25.222,376.7,,,,,
335,07/09/25 05:53:27 PM,25.222,322.9,,,,,
336,07/09/25 05:58:27 PM,25.125,279.9,,,,,
337,07/09/25 06:03:27 PM,25.319,333.7,,,,,
338,07/09/25 06:08:27 PM,25.416,247.6,,,,,
339,07/09/25 06:13:27 PM,25.319,312.2,,,,,
340,07/09/25 06:18:27 PM,25.319,215.3,,,,,
341,07/09/25 06:23:27 PM,25.319,183.0,,,,,
342,07/09/25 06:28:27 PM,25.222,258.3,,,,,
343,07/09/25 06:33:27 PM,25.222,226.0,,,,,
344,07/09/25 06:38:27 PM,25.222,226.0,,,,,
345,07/09/25 06:43:27 PM,25.125,172.2,,,,,
346,07/09/25 06:48:27 PM,25.125,172.2,,,,,
347,07/09/25 06:53:27 PM,25.319,150.7,,,,,
348,07/09/25 06:58:27 PM,25.319,215.3,,,,,
349,07/09/25 07:03:27 PM,25.319,75.3,,,,,
350,07/09/25 07:08:27 PM,25.319,139.9,,,,,
351,07/09/25 07:13:27 PM,25.222,96.9,,,,,
352,07/09/25 07:18:27 PM,25.222,86.1,,,,,
353,07/09/25 07:23:27 PM,25.222,118.4,,,,,
354,07/09/25 07:28:27 PM,25.125,32.3,,,,,
355,07/09/25 07:33:27 PM,25.125,53.8,,,,,
356,07/09/25 07:38:27 PM,25.319,32.3,,,,,
357,07/09/25 07:43:27 PM,25.319,53.8,,,,,
358,07/09/25 07:48:27 PM,25.319,21.5,,,,,
359,07/09/25 07:53:27 PM,25.222,10.8,,,,,
360,07/09/25 07:58:27 PM,25.222,0.0,,,,,
361,07/09/25 08:03:27 PM,25.222,0.0,,,,,
362,07/09/25 08:08:27 PM,25.125,0.0,,,,,
363,07/09/25 08:13:27 PM,25.125,0.0,,,,,
364,07/09/25 08:18:27 PM,25.222,0.0,,,,,
365,07/09/25 08:23:27 PM,25.319,0.0,,,,,
366,07/09/25 08:28:27 PM,25.319,0.0,,,,,
367,07/09/25 08:33:27 PM,25.319,0.0,,,,,
368,07/09/25 08:38:27 PM,25.222,0.0,,,,,
369,07/09/25 08:43:27 PM,25.222,0.0,,,,,
370,07/09/25 08:48:27 PM,25.222,0.0,,,,,
371,07/09/25 08:53:27 PM,25.222,0.0,,,,,
372,07/09/25 08:58:27 PM,25.416,0.0,,,,,
373,07/09/25 09:03:27 PM,25.416,0.0,,,,,
374,07/09/25 09:08:27 PM,25.416,0.0,,,,,
375,07/09/25 09:13:27 PM,25.416,0.0,,,,,
376,07/09/25 09:18:27 PM,25.416,0.0,,,,,
377,07/09/25 09:23:27 PM,25.319,0.0,,,,,
378,07/09/25 09:28:27 PM,25.319,0.0,,,,,
379,07/09/25 09:33:27 PM,25.319,0.0,,,,,
380,07/09/25 09:38:27 PM,25.222,0.0,,,,,
381,07/09/25 09:43:27 PM,25.222,0.0,,,,,
382,07/09/25 09:48:27 PM,25.222,0.0,,,,,
383,07/09/25 09:53:27 PM,25.222,0.0,,,,,
384,07/09/25 09:58:27 PM,25.416,0.0,,,,,
385,07/09/25 10:03:27 PM,25.416,0.0,,,,,
386,07/09/25 10:08:27 PM,25.319,0.0,,,,,
387,07/09/25 10:13:27 PM,25.319,10.8,,,,,
388,07/09/25 10:18:27 PM,25.319,10.8,,,,,
389,07/09/25 10:23:27 PM,25.319,10.8,,,,,
390,07/09/25 10:28:27 PM,25.222,10.8,,,,,
391,07/09/25 10:33:27 PM,25.222,10.8,,,,,
392,07/09/25 10:38:27 PM,25.222,0.0,,,,,
393,07/09/25 10:43:27 PM,25.416,0.0,,,,,
394,07/09/25 10:48:27 PM,25.416,0.0,,,,,
395,07/09/25 10:53:27 PM,25.319,0.0,,,,,
396,07/09/25 10:58:27 PM,25.319,0.0,,,,,
397,07/09/25 11:03:27 PM,25.319,0.0,,,,,
398,07/09/25 11:08:27 PM,25.319,0.0,,,,,
399,07/09/25 11:13:27 PM,25.222,0.0,,,,,
400,07/09/25 11:18:27 PM,25.222,0.0,,,,,
401,07/09/25 11:23:27 PM,25.222,0.0,,,,,
402,07/09/25 11:28:27 PM,25.319,0.0,,,,,
403,07/09/25 11:33:27 PM,25.416,0.0,,,,,
404,07/09/25 11:38:27 PM,25.416,0.0,,,,,
405,07/09/25 11:43:27 PM,25.319,0.0,,,,,
406,07/09/25 11:48:27 PM,25.319,0.0,,,,,
407,07/09/25 11:53:27 PM,25.319,0.0,,,,,
408,07/09/25 11:58:27 PM,25.222,0.0,,,,,
409,07/10/25 12:03:27 AM,25.222,0.0,,,,,
410,07/10/25 12:08:27 AM,25.222,0.0,,,,,
411,07/10/25 12:13:27 AM,25.222,0.0,,,,,
412,07/10/25 12:18:27 AM,25.319,0.0,,,,,
413,07/10/25 12:23:27 AM,25.416,0.0,,,,,
414,07/10/25 12:28:27 AM,25.416,0.0,,,,,
415,07/10/25 12:33:27 AM,25.319,0.0,,,,,
416,07/10/25 12:38:27 AM,25.319,0.0,,,,,
417,07/10/25 12:43:27 AM,25.319,0.0,,,,,
418,07/10/25 12:48:27 AM,25.222,0.0,,,,,
419,07/10/25 12:53:27 AM,25.222,0.0,,,,,
420,07/10/25 12:58:27 AM,25.222,0.0,,,,,
421,07/10/25 01:03:27 AM,25.222,0.0,,,,,
422,07/10/25 01:08:27 AM,25.416,0.0,,,,,
423,07/10/25 01:13:27 AM,25.416,0.0,,,,,
424,07/10/25 01:18:27 AM,25.416,0.0,,,,,
425,07/10/25 01:23:27 AM,25.416,0.0,,,,,
426,07/10/25 01:28:27 AM,25.319,0.0,,,,,
427,07/10/25 01:33:27 AM,25.319,0.0,,,,,
428,07/10/25 01:38:27 AM,25.319,0.0,,,,,
429,07/10/25 01:43:27 AM,25.222,0.0,,,,,
430,07/10/25 01:48:27 AM,25.222,0.0,,,,,
431,07/10/25 01:53:27 AM,25.222,0.0,,,,,
432,07/10/25 01:58:27 AM,25.222,0.0,,,,,
433,07/10/25 02:03:27 AM,25.319,0.0,,,,,
434,07/10/25 02:08:27 AM,25.416,0.0,,,,,
435,07/10/25 02:13:27 AM,25.416,0.0,,,,,
436,07/10/25 02:18:27 AM,25.319,0.0,,,,,
437,07/10/25 02:23:27 AM,25.319,0.0,,,,,
438,07/10/25 02:28:27 AM,25.319,0.0,,,,,
439,07/10/25 02:33:27 AM,25.319,0.0,,,,,
440,07/10/25 02:38:27 AM,25.222,0.0,,,,,
441,07/10/25 02:43:27 AM,25.222,0.0,,,,,
442,07/10/25 02:48:27 AM,25.222,0.0,,,,,
443,07/10/25 02:53:27 AM,25.222,0.0,,,,,
444,07/10/25 02:58:27 AM,25.416,0.0,,,,,
445,07/10/25 03:03:27 AM,25.416,0.0,,,,,
446,07/10/25 03:08:27 AM,25.416,0.0,,,,,
447,07/10/25 03:13:27 AM,25.319,0.0,,,,,
448,07/10/25 03:18:27 AM,25.319,0.0,,,,,
449,07/10/25 03:23:27 AM,25.319,0.0,,,,,
450,07/10/25 03:28:27 AM,25.319,0.0,,,,,
451,07/10/25 03:33:27 AM,25.222,0.0,,,,,
452,07/10/25 03:38:27 AM,25.222,0.0,,,,,
453,07/10/25 03:43:27 AM,25.222,0.0,,,,,
454,07/10/25 03:48:27 AM,25.222,0.0,,,,,
