"Plot Title: 10800713"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10800713, SEN S/N: 10800713)","Intensity, Lux (LGR S/N: 10800713, SEN S/N: 10800713)","Coupler Detached (LGR S/N: 10800713)","Host Connected (LGR S/N: 10800713)","Coupler Attached (LGR S/N: 10800713)","Stopped (LGR S/N: 10800713)","End Of File (LGR S/N: 10800713)"
74,07/08/25 07:57:17 PM,25.416,0.0,,,,,
75,07/08/25 08:02:17 PM,25.319,0.0,,,,,
76,07/08/25 08:07:17 PM,25.319,0.0,,,,,
77,07/08/25 08:12:17 PM,25.319,0.0,,,,,
78,07/08/25 08:17:17 PM,25.513,0.0,,,,,
79,07/08/25 08:22:17 PM,25.513,0.0,,,,,
80,07/08/25 08:27:17 PM,25.513,0.0,,,,,
81,07/08/25 08:32:17 PM,25.416,0.0,,,,,
82,07/08/25 08:37:17 PM,25.416,0.0,,,,,
83,07/08/25 08:42:17 PM,25.416,0.0,,,,,
84,07/08/25 08:47:17 PM,25.319,0.0,,,,,
85,07/08/25 08:52:17 PM,25.319,0.0,,,,,
86,07/08/25 08:57:17 PM,25.416,0.0,,,,,
87,07/08/25 09:02:17 PM,25.513,0.0,,,,,
88,07/08/25 09:07:17 PM,25.513,0.0,,,,,
89,07/08/25 09:12:17 PM,25.513,0.0,,,,,
90,07/08/25 09:17:17 PM,25.416,0.0,,,,,
91,07/08/25 09:22:17 PM,25.416,0.0,,,,,
92,07/08/25 09:27:17 PM,25.319,0.0,,,,,
93,07/08/25 09:32:17 PM,25.319,0.0,,,,,
94,07/08/25 09:37:17 PM,25.416,0.0,,,,,
95,07/08/25 09:42:17 PM,25.513,0.0,,,,,
96,07/08/25 09:47:17 PM,25.513,0.0,,,,,
97,07/08/25 09:52:17 PM,25.513,0.0,,,,,
98,07/08/25 09:57:17 PM,25.416,0.0,,,,,
99,07/08/25 10:02:17 PM,25.416,0.0,,,,,
100,07/08/25 10:07:17 PM,25.319,0.0,,,,,
101,07/08/25 10:12:17 PM,25.319,0.0,,,,,
102,07/08/25 10:17:17 PM,25.513,0.0,,,,,
103,07/08/25 10:22:17 PM,25.513,0.0,,,,,
104,07/08/25 10:27:17 PM,25.513,0.0,,,,,
105,07/08/25 10:32:17 PM,25.513,0.0,,,,,
106,07/08/25 10:37:17 PM,25.416,0.0,,,,,
107,07/08/25 10:42:17 PM,25.416,0.0,,,,,
108,07/08/25 10:47:17 PM,25.319,0.0,,,,,
109,07/08/25 10:52:17 PM,25.319,0.0,,,,,
110,07/08/25 10:57:17 PM,25.513,0.0,,,,,
111,07/08/25 11:02:17 PM,25.513,0.0,,,,,
112,07/08/25 11:07:17 PM,25.513,0.0,,,,,
113,07/08/25 11:12:17 PM,25.416,0.0,,,,,
114,07/08/25 11:17:17 PM,25.416,0.0,,,,,
115,07/08/25 11:22:17 PM,25.416,0.0,,,,,
116,07/08/25 11:27:17 PM,25.319,0.0,,,,,
117,07/08/25 11:32:17 PM,25.319,0.0,,,,,
118,07/08/25 11:37:17 PM,25.513,0.0,,,,,
119,07/08/25 11:42:17 PM,25.513,0.0,,,,,
120,07/08/25 11:47:17 PM,25.513,0.0,,,,,
121,07/08/25 11:52:17 PM,25.416,0.0,,,,,
122,07/08/25 11:57:17 PM,25.416,0.0,,,,,
123,07/09/25 12:02:17 AM,25.416,0.0,,,,,
124,07/09/25 12:07:17 AM,25.319,0.0,,,,,
125,07/09/25 12:12:17 AM,25.319,0.0,,,,,
126,07/09/25 12:17:17 AM,25.416,0.0,,,,,
127,07/09/25 12:22:17 AM,25.513,0.0,,,,,
128,07/09/25 12:27:17 AM,25.513,0.0,,,,,
129,07/09/25 12:32:17 AM,25.513,0.0,,,,,
130,07/09/25 12:37:17 AM,25.416,0.0,,,,,
131,07/09/25 12:42:17 AM,25.416,0.0,,,,,
132,07/09/25 12:47:17 AM,25.416,0.0,,,,,
133,07/09/25 12:52:17 AM,25.319,0.0,,,,,
134,07/09/25 12:57:17 AM,25.319,0.0,,,,,
135,07/09/25 01:02:17 AM,25.416,0.0,,,,,
136,07/09/25 01:07:17 AM,25.513,0.0,,,,,
137,07/09/25 01:12:17 AM,25.513,0.0,,,,,
138,07/09/25 01:17:17 AM,25.416,0.0,,,,,
139,07/09/25 01:22:17 AM,25.416,0.0,,,,,
140,07/09/25 01:27:17 AM,25.416,0.0,,,,,
141,07/09/25 01:32:17 AM,25.319,0.0,,,,,
142,07/09/25 01:37:17 AM,25.319,0.0,,,,,
143,07/09/25 01:42:17 AM,25.319,0.0,,,,,
144,07/09/25 01:47:17 AM,25.513,0.0,,,,,
145,07/09/25 01:52:17 AM,25.513,0.0,,,,,
146,07/09/25 01:57:17 AM,25.513,0.0,,,,,
147,07/09/25 02:02:17 AM,25.416,0.0,,,,,
148,07/09/25 02:07:17 AM,25.416,0.0,,,,,
149,07/09/25 02:12:17 AM,25.416,0.0,,,,,
150,07/09/25 02:17:17 AM,25.319,0.0,,,,,
151,07/09/25 02:22:17 AM,25.319,0.0,,,,,
152,07/09/25 02:27:17 AM,25.416,0.0,,,,,
153,07/09/25 02:32:17 AM,25.513,0.0,,,,,
154,07/09/25 02:37:17 AM,25.513,0.0,,,,,
155,07/09/25 02:42:17 AM,25.416,0.0,,,,,
156,07/09/25 02:47:17 AM,25.416,0.0,,,,,
157,07/09/25 02:52:17 AM,25.319,0.0,,,,,
158,07/09/25 02:57:17 AM,25.319,0.0,,,,,
159,07/09/25 03:02:17 AM,25.319,0.0,,,,,
160,07/09/25 03:07:17 AM,25.513,0.0,,,,,
161,07/09/25 03:12:17 AM,25.513,0.0,,,,,
162,07/09/25 03:17:17 AM,25.513,0.0,,,,,
163,07/09/25 03:22:17 AM,25.416,0.0,,,,,
164,07/09/25 03:27:17 AM,25.416,0.0,,,,,
165,07/09/25 03:32:17 AM,25.416,0.0,,,,,
166,07/09/25 03:37:17 AM,25.319,0.0,,,,,
167,07/09/25 03:42:17 AM,25.319,0.0,,,,,
168,07/09/25 03:47:17 AM,25.416,0.0,,,,,
169,07/09/25 03:52:17 AM,25.513,0.0,,,,,
170,07/09/25 03:57:17 AM,25.513,0.0,,,,,
171,07/09/25 04:02:17 AM,25.513,0.0,,,,,
172,07/09/25 04:07:17 AM,25.416,0.0,,,,,
173,07/09/25 04:12:17 AM,25.416,0.0,,,,,
174,07/09/25 04:17:17 AM,25.319,0.0,,,,,
175,07/09/25 04:22:17 AM,25.319,0.0,,,,,
176,07/09/25 04:27:17 AM,25.319,0.0,,,,,
177,07/09/25 04:32:17 AM,25.513,0.0,,,,,
178,07/09/25 04:37:17 AM,25.513,0.0,,,,,
179,07/09/25 04:42:17 AM,25.513,0.0,,,,,
180,07/09/25 04:47:17 AM,25.416,0.0,,,,,
181,07/09/25 04:52:17 AM,25.416,0.0,,,,,
182,07/09/25 04:57:17 AM,25.416,0.0,,,,,
183,07/09/25 05:02:17 AM,25.319,0.0,,,,,
184,07/09/25 05:07:17 AM,25.319,0.0,,,,,
185,07/09/25 05:12:17 AM,25.416,0.0,,,,,
186,07/09/25 05:17:17 AM,25.513,0.0,,,,,
187,07/09/25 05:22:17 AM,25.513,0.0,,,,,
188,07/09/25 05:27:17 AM,25.513,0.0,,,,,
189,07/09/25 05:32:17 AM,25.416,0.0,,,,,
190,07/09/25 05:37:17 AM,25.416,0.0,,,,,
191,07/09/25 05:42:17 AM,25.319,0.0,,,,,
192,07/09/25 05:47:17 AM,25.319,0.0,,,,,
193,07/09/25 05:52:17 AM,25.319,0.0,,,,,
194,07/09/25 05:57:17 AM,25.513,0.0,,,,,
195,07/09/25 06:02:17 AM,25.513,0.0,,,,,
196,07/09/25 06:07:17 AM,25.513,0.0,,,,,
197,07/09/25 06:12:17 AM,25.416,0.0,,,,,
198,07/09/25 06:17:17 AM,25.416,0.0,,,,,
199,07/09/25 06:22:17 AM,25.416,0.0,,,,,
200,07/09/25 06:27:17 AM,25.319,0.0,,,,,
201,07/09/25 06:32:17 AM,25.319,0.0,,,,,
202,07/09/25 06:37:17 AM,25.319,0.0,,,,,
203,07/09/25 06:42:17 AM,25.513,0.0,,,,,
204,07/09/25 06:47:17 AM,25.513,0.0,,,,,
205,07/09/25 06:52:17 AM,25.513,0.0,,,,,
206,07/09/25 06:57:17 AM,25.416,0.0,,,,,
207,07/09/25 07:02:17 AM,25.416,0.0,,,,,
208,07/09/25 07:07:17 AM,25.416,0.0,,,,,
209,07/09/25 07:12:17 AM,25.319,0.0,,,,,
210,07/09/25 07:17:17 AM,25.319,0.0,,,,,
211,07/09/25 07:22:17 AM,25.416,0.0,,,,,
212,07/09/25 07:27:17 AM,25.513,0.0,,,,,
213,07/09/25 07:32:17 AM,25.513,0.0,,,,,
214,07/09/25 07:37:17 AM,25.416,0.0,,,,,
215,07/09/25 07:42:17 AM,25.416,0.0,,,,,
216,07/09/25 07:47:17 AM,25.319,0.0,,,,,
217,07/09/25 07:52:17 AM,25.319,0.0,,,,,
218,07/09/25 07:57:17 AM,25.319,0.0,,,,,
219,07/09/25 08:02:17 AM,25.513,0.0,,,,,
220,07/09/25 08:07:17 AM,25.513,0.0,,,,,
221,07/09/25 08:12:17 AM,25.513,0.0,,,,,
222,07/09/25 08:17:17 AM,25.416,0.0,,,,,
223,07/09/25 08:22:17 AM,25.416,0.0,,,,,
224,07/09/25 08:27:17 AM,25.416,0.0,,,,,
225,07/09/25 08:32:17 AM,25.319,0.0,,,,,
226,07/09/25 08:37:17 AM,25.319,21.5,,,,,
227,07/09/25 08:42:17 AM,25.416,64.6,,,,,
228,07/09/25 08:47:17 AM,25.513,118.4,,,,,
229,07/09/25 08:52:17 AM,25.513,107.6,,,,,
230,07/09/25 08:57:17 AM,25.513,118.4,,,,,
231,07/09/25 09:02:17 AM,25.416,96.9,,,,,
232,07/09/25 09:07:17 AM,25.416,161.5,,,,,
233,07/09/25 09:12:17 AM,25.416,139.9,,,,,
234,07/09/25 09:17:17 AM,25.319,139.9,,,,,
235,07/09/25 09:22:17 AM,25.319,107.6,,,,,
236,07/09/25 09:27:17 AM,25.513,161.5,,,,,
237,07/09/25 09:32:17 AM,25.513,172.2,,,,,
238,07/09/25 09:37:17 AM,25.513,150.7,,,,,
239,07/09/25 09:42:17 AM,25.513,161.5,,,,,
240,07/09/25 09:47:17 AM,25.416,236.8,,,,,
241,07/09/25 09:52:17 AM,25.416,247.6,,,,,
242,07/09/25 09:57:17 AM,25.416,312.2,,,,,
243,07/09/25 10:02:17 AM,25.319,236.8,,,,,
244,07/09/25 10:07:17 AM,25.319,312.2,,,,,
245,07/09/25 10:12:17 AM,25.416,290.6,,,,,
246,07/09/25 10:17:17 AM,25.513,333.7,,,,,
247,07/09/25 10:22:17 AM,25.513,355.2,,,,,
248,07/09/25 10:27:17 AM,25.513,312.2,,,,,
249,07/09/25 10:32:17 AM,25.416,290.6,,,,,
250,07/09/25 10:37:17 AM,25.416,387.5,,,,,
251,07/09/25 10:42:17 AM,25.416,376.7,,,,,
252,07/09/25 10:47:17 AM,25.416,409.0,,,,,
253,07/09/25 10:52:17 AM,25.416,409.0,,,,,
254,07/09/25 10:57:17 AM,25.319,344.4,,,,,
255,07/09/25 11:02:17 AM,25.319,0.0,,,,,
256,07/09/25 11:07:17 AM,25.416,0.0,,,,,
257,07/09/25 11:12:17 AM,25.513,0.0,,,,,
258,07/09/25 11:17:17 AM,25.513,0.0,,,,,
259,07/09/25 11:22:17 AM,25.416,0.0,,,,,
260,07/09/25 11:27:17 AM,25.416,0.0,,,,,
261,07/09/25 11:32:17 AM,25.416,0.0,,,,,
262,07/09/25 11:37:17 AM,25.416,0.0,,,,,
263,07/09/25 11:42:17 AM,25.416,0.0,,,,,
264,07/09/25 11:47:17 AM,25.319,0.0,,,,,
265,07/09/25 11:52:17 AM,25.319,0.0,,,,,
266,07/09/25 11:57:17 AM,25.319,0.0,,,,,
267,07/09/25 12:02:17 PM,25.513,0.0,,,,,
268,07/09/25 12:07:17 PM,25.513,21.5,,,,,
269,07/09/25 12:12:17 PM,25.513,376.7,,,,,
270,07/09/25 12:17:17 PM,25.513,581.3,,,,,
271,07/09/25 12:22:17 PM,25.513,635.1,,,,,
272,07/09/25 12:27:17 PM,25.513,559.7,,,,,
273,07/09/25 12:32:17 PM,25.416,602.8,,,,,
274,07/09/25 12:37:17 PM,25.416,645.8,,,,,
275,07/09/25 12:42:17 PM,25.416,602.8,,,,,
276,07/09/25 12:47:17 PM,25.416,624.3,,,,,
277,07/09/25 12:52:17 PM,25.319,570.5,,,,,
278,07/09/25 12:57:17 PM,25.319,570.5,,,,,
279,07/09/25 01:02:17 PM,25.416,613.5,,,,,
280,07/09/25 01:07:17 PM,25.513,602.8,,,,,
281,07/09/25 01:12:17 PM,25.513,613.5,,,,,
282,07/09/25 01:17:17 PM,25.416,624.3,,,,,
283,07/09/25 01:22:17 PM,25.416,0.0,,,,,
284,07/09/25 01:27:17 PM,25.416,0.0,,,,,
285,07/09/25 01:32:17 PM,25.319,0.0,,,,,
286,07/09/25 01:37:17 PM,25.319,0.0,,,,,
287,07/09/25 01:42:17 PM,25.319,0.0,,,,,
288,07/09/25 01:47:17 PM,25.513,0.0,,,,,
289,07/09/25 01:52:17 PM,25.513,0.0,,,,,
290,07/09/25 01:57:17 PM,25.513,0.0,,,,,
291,07/09/25 02:02:17 PM,25.513,0.0,,,,,
292,07/09/25 02:07:17 PM,25.513,592.0,,,,,
293,07/09/25 02:12:17 PM,25.513,581.3,,,,,
294,07/09/25 02:17:17 PM,25.513,581.3,,,,,
295,07/09/25 02:22:17 PM,25.513,613.5,,,,,
296,07/09/25 02:27:17 PM,25.416,624.3,,,,,
297,07/09/25 02:32:17 PM,25.416,613.5,,,,,
298,07/09/25 02:37:17 PM,25.416,581.3,,,,,
299,07/09/25 02:42:17 PM,25.416,624.3,,,,,
300,07/09/25 02:47:17 PM,25.416,559.7,,,,,
301,07/09/25 02:52:17 PM,25.416,624.3,,,,,
302,07/09/25 02:57:17 PM,25.319,559.7,,,,,
303,07/09/25 03:02:17 PM,25.319,0.0,,,,,
304,07/09/25 03:07:17 PM,25.319,0.0,,,,,
305,07/09/25 03:12:17 PM,25.222,0.0,,,,,
306,07/09/25 03:17:17 PM,25.222,0.0,,,,,
307,07/09/25 03:22:17 PM,25.222,0.0,,,,,
308,07/09/25 03:27:17 PM,25.222,0.0,,,,,
309,07/09/25 03:32:17 PM,25.319,0.0,,,,,
310,07/09/25 03:37:17 PM,25.416,0.0,,,,,
311,07/09/25 03:42:17 PM,25.416,0.0,,,,,
312,07/09/25 03:47:17 PM,25.416,0.0,,,,,
313,07/09/25 03:52:17 PM,25.416,0.0,,,,,
314,07/09/25 03:57:17 PM,25.319,0.0,,,,,
315,07/09/25 04:02:17 PM,25.319,0.0,,,,,
316,07/09/25 04:07:17 PM,25.319,570.5,,,,,
317,07/09/25 04:12:17 PM,25.319,559.7,,,,,
318,07/09/25 04:17:17 PM,25.319,559.7,,,,,
319,07/09/25 04:22:17 PM,25.319,527.4,,,,,
320,07/09/25 04:27:17 PM,25.319,559.7,,,,,
321,07/09/25 04:32:17 PM,25.222,495.1,,,,,
322,07/09/25 04:37:17 PM,25.222,505.9,,,,,
323,07/09/25 04:42:17 PM,25.222,430.6,,,,,
324,07/09/25 04:47:17 PM,25.319,441.3,,,,,
325,07/09/25 04:52:17 PM,25.319,430.6,,,,,
326,07/09/25 04:57:17 PM,25.319,462.9,,,,,
327,07/09/25 05:02:17 PM,25.319,419.8,,,,,
328,07/09/25 05:07:17 PM,25.319,419.8,,,,,
329,07/09/25 05:12:17 PM,25.222,419.8,,,,,
330,07/09/25 05:17:17 PM,25.222,376.7,,,,,
331,07/09/25 05:22:17 PM,25.222,355.2,,,,,
332,07/09/25 05:27:17 PM,25.319,355.2,,,,,
333,07/09/25 05:32:17 PM,25.416,355.2,,,,,
334,07/09/25 05:37:17 PM,25.416,387.5,,,,,
335,07/09/25 05:42:17 PM,25.416,290.6,,,,,
336,07/09/25 05:47:17 PM,25.416,279.9,,,,,
337,07/09/25 05:52:17 PM,25.319,247.6,,,,,
338,07/09/25 05:57:17 PM,25.319,226.0,,,,,
339,07/09/25 06:02:17 PM,25.319,301.4,,,,,
340,07/09/25 06:07:17 PM,25.319,269.1,,,,,
341,07/09/25 06:12:17 PM,25.222,236.8,,,,,
342,07/09/25 06:17:17 PM,25.222,204.5,,,,,
343,07/09/25 06:22:17 PM,25.222,172.2,,,,,
344,07/09/25 06:27:17 PM,25.416,215.3,,,,,
345,07/09/25 06:32:17 PM,25.416,150.7,,,,,
346,07/09/25 06:37:17 PM,25.416,193.8,,,,,
347,07/09/25 06:42:17 PM,25.416,150.7,,,,,
348,07/09/25 06:47:17 PM,25.319,161.5,,,,,
349,07/09/25 06:52:17 PM,25.319,53.8,,,,,
350,07/09/25 06:57:17 PM,25.319,75.3,,,,,
351,07/09/25 07:02:17 PM,25.319,75.3,,,,,
352,07/09/25 07:07:17 PM,25.222,53.8,,,,,
353,07/09/25 07:12:17 PM,25.222,53.8,,,,,
354,07/09/25 07:17:17 PM,25.222,32.3,,,,,
355,07/09/25 07:22:17 PM,25.319,43.1,,,,,
356,07/09/25 07:27:17 PM,25.416,21.5,,,,,
357,07/09/25 07:32:17 PM,25.416,10.8,,,,,
358,07/09/25 07:37:17 PM,25.319,10.8,,,,,
359,07/09/25 07:42:17 PM,25.319,21.5,,,,,
360,07/09/25 07:47:17 PM,25.319,10.8,,,,,
361,07/09/25 07:52:17 PM,25.319,10.8,,,,,
362,07/09/25 07:57:17 PM,25.222,0.0,,,,,
363,07/09/25 08:02:17 PM,25.222,0.0,,,,,
364,07/09/25 08:07:17 PM,25.222,0.0,,,,,
365,07/09/25 08:12:17 PM,25.222,0.0,,,,,
366,07/09/25 08:17:17 PM,25.319,0.0,,,,,
367,07/09/25 08:22:17 PM,25.319,0.0,,,,,
368,07/09/25 08:27:17 PM,25.319,0.0,,,,,
369,07/09/25 08:32:17 PM,25.319,0.0,,,,,
370,07/09/25 08:37:17 PM,25.319,0.0,,,,,
371,07/09/25 08:42:17 PM,25.319,0.0,,,,,
372,07/09/25 08:47:17 PM,25.319,0.0,,,,,
373,07/09/25 08:52:17 PM,25.222,0.0,,,,,
374,07/09/25 08:57:17 PM,25.222,0.0,,,,,
375,07/09/25 09:02:17 PM,25.222,0.0,,,,,
376,07/09/25 09:07:17 PM,25.222,0.0,,,,,
377,07/09/25 09:12:17 PM,25.319,0.0,,,,,
378,07/09/25 09:17:17 PM,25.319,0.0,,,,,
379,07/09/25 09:22:17 PM,25.416,0.0,,,,,
380,07/09/25 09:27:17 PM,25.319,0.0,,,,,
381,07/09/25 09:32:17 PM,25.319,0.0,,,,,
382,07/09/25 09:37:17 PM,25.319,0.0,,,,,
383,07/09/25 09:42:17 PM,25.319,0.0,,,,,
384,07/09/25 09:47:17 PM,25.222,0.0,,,,,
385,07/09/25 09:52:17 PM,25.222,0.0,,,,,
386,07/09/25 09:57:17 PM,25.222,0.0,,,,,
387,07/09/25 10:02:17 PM,25.319,0.0,,,,,
388,07/09/25 10:07:17 PM,25.319,0.0,,,,,
389,07/09/25 10:12:17 PM,25.319,32.3,,,,,
390,07/09/25 10:17:17 PM,25.319,21.5,,,,,
391,07/09/25 10:22:17 PM,25.319,21.5,,,,,
392,07/09/25 10:27:17 PM,25.222,32.3,,,,,
393,07/09/25 10:32:17 PM,25.222,32.3,,,,,
394,07/09/25 10:37:17 PM,25.319,0.0,,,,,
395,07/09/25 10:42:17 PM,25.416,0.0,,,,,
396,07/09/25 10:47:17 PM,25.416,0.0,,,,,
397,07/09/25 10:52:17 PM,25.416,0.0,,,,,
398,07/09/25 10:57:17 PM,25.416,0.0,,,,,
399,07/09/25 11:02:17 PM,25.319,0.0,,,,,
400,07/09/25 11:07:17 PM,25.319,0.0,,,,,
401,07/09/25 11:12:17 PM,25.319,0.0,,,,,
402,07/09/25 11:17:17 PM,25.319,0.0,,,,,
403,07/09/25 11:22:17 PM,25.222,0.0,,,,,
404,07/09/25 11:27:17 PM,25.222,0.0,,,,,
405,07/09/25 11:32:17 PM,25.222,0.0,,,,,
406,07/09/25 11:37:17 PM,25.222,0.0,,,,,
407,07/09/25 11:42:17 PM,25.319,0.0,,,,,
408,07/09/25 11:47:17 PM,25.416,0.0,,,,,
409,07/09/25 11:52:17 PM,25.416,0.0,,,,,
410,07/09/25 11:57:17 PM,25.319,0.0,,,,,
411,07/10/25 12:02:17 AM,25.319,0.0,,,,,
412,07/10/25 12:07:17 AM,25.319,0.0,,,,,
413,07/10/25 12:12:17 AM,25.319,0.0,,,,,
414,07/10/25 12:17:17 AM,25.319,0.0,,,,,
415,07/10/25 12:22:17 AM,25.222,0.0,,,,,
416,07/10/25 12:27:17 AM,25.222,0.0,,,,,
417,07/10/25 12:32:17 AM,25.222,0.0,,,,,
418,07/10/25 12:37:17 AM,25.222,0.0,,,,,
419,07/10/25 12:42:17 AM,25.319,0.0,,,,,
420,07/10/25 12:47:17 AM,25.416,0.0,,,,,
421,07/10/25 12:52:17 AM,25.416,0.0,,,,,
422,07/10/25 12:57:17 AM,25.319,0.0,,,,,
423,07/10/25 01:02:17 AM,25.319,0.0,,,,,
424,07/10/25 01:07:17 AM,25.319,0.0,,,,,
425,07/10/25 01:12:17 AM,25.319,0.0,,,,,
426,07/10/25 01:17:17 AM,25.222,0.0,,,,,
427,07/10/25 01:22:17 AM,25.222,0.0,,,,,
428,07/10/25 01:27:17 AM,25.222,0.0,,,,,
429,07/10/25 01:32:17 AM,25.222,0.0,,,,,
430,07/10/25 01:37:17 AM,25.222,0.0,,,,,
431,07/10/25 01:42:17 AM,25.319,0.0,,,,,
432,07/10/25 01:47:17 AM,25.416,0.0,,,,,
433,07/10/25 01:52:17 AM,25.319,0.0,,,,,
434,07/10/25 01:57:17 AM,25.319,0.0,,,,,
435,07/10/25 02:02:17 AM,25.319,0.0,,,,,
436,07/10/25 02:07:17 AM,25.319,0.0,,,,,
437,07/10/25 02:12:17 AM,25.319,0.0,,,,,
438,07/10/25 02:17:17 AM,25.222,0.0,,,,,
439,07/10/25 02:22:17 AM,25.222,0.0,,,,,
440,07/10/25 02:27:17 AM,25.222,0.0,,,,,
441,07/10/25 02:32:17 AM,25.222,0.0,,,,,
442,07/10/25 02:37:17 AM,25.222,0.0,,,,,
443,07/10/25 02:42:17 AM,25.319,0.0,,,,,
444,07/10/25 02:47:17 AM,25.416,0.0,,,,,
445,07/10/25 02:52:17 AM,25.416,0.0,,,,,
446,07/10/25 02:57:17 AM,25.416,0.0,,,,,
447,07/10/25 03:02:17 AM,25.319,0.0,,,,,
448,07/10/25 03:07:17 AM,25.319,0.0,,,,,
449,07/10/25 03:12:17 AM,25.319,0.0,,,,,
450,07/10/25 03:17:17 AM,25.319,0.0,,,,,
451,07/10/25 03:22:17 AM,25.319,0.0,,,,,
452,07/10/25 03:27:17 AM,25.222,0.0,,,,,
453,07/10/25 03:32:17 AM,25.222,0.0,,,,,
454,07/10/25 03:37:17 AM,25.222,0.0,,,,,
