gi|237681109|ref|NP_001153705.1|	Pocillopora_acuta_HIv2___RNAseq.g17850.t3	77.465	994	223	1	31	1023	132	1125	0.0	1594
gi|269954694|ref|NP_001161744.1|	Pocillopora_acuta_HIv2___RNAseq.g29967.t1	60.693	2829	890	41	4	2734	3	2707	0.0	3333
gi|190343023|ref|NP_001162.4|	Pocillopora_acuta_HIv2___RNAseq.g17848.t1	41.493	1340	747	13	192	1502	111	1442	0.0	1016
gi|281182842|ref|NP_001162589.1|	Pocillopora_acuta_HIv2___RNAseq.g3792.t1	41.730	393	219	3	61	453	32	414	4.15e-103	331
gi|294459965|ref|NP_001170899.1|	Pocillopora_acuta_HIv2___TS.g2300.t1	27.579	504	299	15	236	728	225	673	3.82e-46	176
gi|296010811|ref|NP_001171536.1|	Pocillopora_acuta_HIv2___RNAseq.g10257.t1	33.476	932	557	24	21	932	31	919	1.19e-158	494
gi|17136148|ref|NP_001174.2|	Pocillopora_acuta_HIv2___TS.g11770.t1	29.234	496	248	23	25	464	8	456	6.18e-34	132
gi|353411934|ref|NP_001238774.1|	Pocillopora_acuta_HIv2___RNAseq.g21407.t1	29.444	720	436	20	94	779	58	739	2.12e-85	287
gi|354721145|ref|NP_001238949.1|	Pocillopora_acuta_HIv2___RNAseq.g13401.t1	31.157	1409	726	41	6	1298	37	1317	0.0	635
gi|371940938|ref|NP_001243142.1|	Pocillopora_acuta_HIv2___RNAseq.g17850.t3	77.565	994	222	1	32	1024	132	1125	0.0	1593
gi|378404897|ref|NP_001243725.1|	Pocillopora_acuta_HIv2___RNAseq.g17180.t1	49.020	408	166	10	5	392	8	393	1.78e-130	382
gi|384551638|ref|NP_001245134.1|	Pocillopora_acuta_HIv2___TS.g2300.t1	27.915	566	333	16	168	705	128	646	1.06e-53	198
gi|425854833|ref|NP_001258747.1|	Pocillopora_acuta_HIv2___RNAseq.g18142.t1	52.475	202	76	3	45	244	9	192	2.02e-60	189
gi|485836756|ref|NP_001264890.1|	Pocillopora_acuta_HIv2___RNAseq.g3792.t1	48.705	386	196	2	58	443	33	416	2.53e-122	382
gi|531990826|ref|NP_001269093.1|	Pocillopora_acuta_HIv2___RNAseq.g17180.t1	29.584	409	213	12	12	355	2	400	7.72e-51	176
gi|542133161|ref|NP_001269463.1|	Pocillopora_acuta_HIv2___RNAseq.g20529.t1	49.624	266	119	6	1	257	1	260	8.91e-82	252
gi|663429577|ref|NP_001287661.1|	Pocillopora_acuta_HIv2___RNAseq.g20726.t1	32.885	669	412	12	46	702	277	920	3.19e-113	365
gi|115511049|ref|NP_002058.2|	Pocillopora_acuta_HIv2___RNAseq.g28376.t1	78.962	366	64	1	7	359	1	366	0.0	602
gi|34419635|ref|NP_002146.2|	Pocillopora_acuta_HIv2___RNAseq.g9547.t1	73.927	606	158	0	8	613	6	611	0.0	974
gi|153945846|ref|NP_002215.2|	Pocillopora_acuta_HIv2___RNAseq.g29967.t1	54.219	2809	1035	39	1	2663	1	2704	0.0	2904
gi|88758565|ref|NP_002223.3|	Pocillopora_acuta_HIv2___RNAseq.g22289.t1	59.137	394	143	4	97	490	29	404	3.34e-158	460
gi|4504817|ref|NP_002224.1|	Pocillopora_acuta_HIv2___RNAseq.g22289.t1	56.576	403	149	5	172	574	32	408	1.42e-156	459
gi|25952087|ref|NP_002225.2|	Pocillopora_acuta_HIv2___RNAseq.g22289.t1	51.293	464	175	4	99	549	2	427	3.86e-153	449
gi|25121966|ref|NP_002232.2|	Pocillopora_acuta_HIv2___RNAseq.g7710.t1	42.331	326	168	4	24	339	88	403	1.58e-81	256
gi|156119627|ref|NP_002233.2|	Pocillopora_acuta_HIv2___RNAseq.g7710.t1	34.311	341	193	9	7	331	81	406	2.36e-54	185
gi|4504847|ref|NP_002236.1|	Pocillopora_acuta_HIv2___RNAseq.g23930.t1	40.254	236	135	3	26	256	11	245	1.79e-56	186
gi|4504849|ref|NP_002237.1|	Pocillopora_acuta_HIv2___RNAseq.g20529.t1	48.864	264	124	5	1	257	1	260	5.59e-82	253
gi|4505545|ref|NP_002549.1|	Pocillopora_acuta_HIv2___RNAseq.g17180.t1	43.081	383	195	7	7	368	9	389	5.91e-111	332
gi|28416925|ref|NP_002550.2|	Pocillopora_acuta_HIv2___RNAseq.g17158.t1	42.967	391	181	12	7	363	12	394	2.41e-95	291
gi|28416933|ref|NP_002552.2|	Pocillopora_acuta_HIv2___RNAseq.g17180.t1	43.069	404	186	9	6	369	8	407	1.79e-108	327
gi|300068987|ref|NP_002553.3|	Pocillopora_acuta_HIv2___RNAseq.g17180.t1	39.286	364	199	10	10	355	15	374	3.65e-76	249
gi|4507689|ref|NP_003298.1|	Pocillopora_acuta_HIv2___RNAseq.g10835.t1	30.518	1196	703	28	56	1159	83	1242	3.30e-164	530
gi|4504851|ref|NP_003731.1|	Pocillopora_acuta_HIv2___RNAseq.g23930.t1	32.889	225	143	3	8	224	11	235	1.87e-37	140
gi|112382220|ref|NP_004061.3|	Pocillopora_acuta_HIv2___TS.g5202.t1	44.524	557	296	5	45	599	77	622	7.58e-165	497
gi|194239733|ref|NP_004165.2|	Pocillopora_acuta_HIv2___TS.g23223.t2	46.403	556	255	9	32	555	42	586	7.53e-152	466
gi|156104869|ref|NP_004357.3|	Pocillopora_acuta_HIv2___TS.g5202.t1	48.694	842	384	12	11	841	4	808	0.0	775
gi|5730102|ref|NP_004612.2|	Pocillopora_acuta_HIv2___RNAseq.g5776.t1	33.426	721	396	16	93	780	25	694	1.23e-106	349
gi|116534990|ref|NP_015628.2|	Pocillopora_acuta_HIv2___RNAseq.g28464.t1	31.988	991	601	21	55	1012	159	1109	1.16e-140	455
gi|6912396|ref|NP_036335.1|	Pocillopora_acuta_HIv2___RNAseq.g2520.t1	57.585	323	134	1	8	327	8	330	2.69e-130	374
gi|6912736|ref|NP_036603.1|	Pocillopora_acuta_HIv2___RNAseq.g21407.t1	32.768	708	438	18	80	768	58	746	7.91e-108	352
gi|11225266|ref|NP_055370.1|	Pocillopora_acuta_HIv2___RNAseq.g13401.t1	31.667	1140	650	28	26	1080	122	1217	1.36e-167	538
gi|20127551|ref|NP_057197.2|	Pocillopora_acuta_HIv2___TS.g2300.t1	25.490	612	349	19	161	728	167	715	1.47e-38	153
gi|31442761|ref|NP_059115.1|	Pocillopora_acuta_HIv2___RNAseq.g29227.t1	28.540	452	272	13	39	468	60	482	4.20e-56	194
gi|21314671|ref|NP_060106.2|	Pocillopora_acuta_HIv2___RNAseq.g13401.t1	31.862	1246	707	31	5	1167	52	1238	0.0	582
gi|18921093|ref|NP_060132.3|	Pocillopora_acuta_HIv2___RNAseq.g18557.t1	36.715	1242	660	21	2	1190	28	1196	0.0	765
gi|148612863|ref|NP_060142.3|	Pocillopora_acuta_HIv2___RNAseq.g13401.t1	30.552	1378	760	37	2	1287	53	1325	0.0	606
gi|24496763|ref|NP_060768.8|	Pocillopora_acuta_HIv2___RNAseq.g9188.t1	39.321	501	278	7	38	525	73	560	1.48e-116	357
gi|752507733|ref|NP_061116.5|	Pocillopora_acuta_HIv2___TS.g2300.t1	27.500	560	349	11	114	649	123	649	7.24e-64	226
gi|74315350|ref|NP_061197.4|	Pocillopora_acuta_HIv2___TS.g2300.t1	28.417	556	312	17	186	712	149	647	1.56e-49	187
gi|730229359|ref|NP_062815.3|	Pocillopora_acuta_HIv2___TS.g2300.t1	27.648	557	350	11	74	608	123	648	4.73e-59	213
gi|21536351|ref|NP_064423.2|	Pocillopora_acuta_HIv2___TS.g16421.t1	29.714	525	285	10	19	516	87	554	2.32e-70	236
gi|9998946|ref|NP_064717.1|	Pocillopora_acuta_HIv2___TS.g16421.t1	31.164	507	271	12	20	484	89	559	3.80e-79	259
gi|9966865|ref|NP_065122.1|	Pocillopora_acuta_HIv2___RNAseq.g5776.t1	29.529	850	481	20	38	844	25	799	1.22e-101	334
gi|10092597|ref|NP_065394.1|	Pocillopora_acuta_HIv2___RNAseq.g9188.t1	36.641	524	287	10	39	545	71	566	6.08e-103	323
gi|10190674|ref|NP_065689.1|	Pocillopora_acuta_HIv2___RNAseq.g3844.t1	29.167	96	66	2	46	140	9	103	4.60e-07	48.1
gi|25014099|ref|NP_067060.2|	Pocillopora_acuta_HIv2___RNAseq.g30872.t1	54.762	42	17	1	1	42	1	40	4.11e-09	49.7
gi|109689695|ref|NP_076985.4|	Pocillopora_acuta_HIv2___RNAseq.g10835.t1	29.663	1217	690	33	18	1097	66	1253	1.14e-145	469
gi|17025230|ref|NP_113648.2|	Pocillopora_acuta_HIv2___RNAseq.g23930.t1	29.958	237	159	2	23	252	9	245	4.72e-34	127
gi|38016943|ref|NP_116179.2|	Pocillopora_acuta_HIv2___RNAseq.g18142.t1	48.848	217	78	3	67	281	5	190	4.53e-64	201
gi|31543060|ref|NP_612422.2|	Pocillopora_acuta_HIv2___RNAseq.1463_t	54.902	306	138	0	16	321	46	351	2.67e-127	368
gi|21071070|ref|NP_619636.2|	Pocillopora_acuta_HIv2___RNAseq.g18741.t1	33.786	737	436	19	25	752	37	730	3.04e-121	386
gi|157502181|ref|NP_620714.2|	Pocillopora_acuta_HIv2___TS.g29154.t1	39.406	741	369	12	58	747	15	726	3.48e-159	479
gi|153946397|ref|NP_653300.2|	Pocillopora_acuta_HIv2___RNAseq.g18875.t3	72.072	999	276	3	34	1029	114	1112	0.0	1490
gi|22748651|ref|NP_689501.1|	Pocillopora_acuta_HIv2___RNAseq.g18142.t1	58.088	136	53	2	41	174	4	137	1.88e-49	163
gi|23943900|ref|NP_689681.2|	Pocillopora_acuta_HIv2___RNAseq.g20726.t1	28.956	632	414	14	62	673	344	960	1.74e-70	248
gi|24638454|ref|NP_733765.1|	Pocillopora_acuta_HIv2___RNAseq.g16090.t1	70.647	1005	285	2	1	995	1	1005	0.0	1451
gi|27886529|ref|NP_775293.1|	Pocillopora_acuta_HIv2___RNAseq.g16090.t1	69.679	996	299	1	1	993	1	996	0.0	1407
gi|28373105|ref|NP_777613.1|	Pocillopora_acuta_HIv2___RNAseq.g16090.t1	67.641	992	318	1	1	989	1	992	0.0	1396
gi|32469495|ref|NP_862823.1|	Pocillopora_acuta_HIv2___RNAseq.g20529.t1	34.286	140	81	3	31	168	16	146	4.21e-15	75.5
gi|256773230|ref|NP_878267.2|	Pocillopora_acuta_HIv2___TS.g8957.t1	32.414	435	242	12	164	573	54	461	5.26e-68	229
gi|34452695|ref|NP_899233.1|	Pocillopora_acuta_HIv2___TS.g16421.t1	38.019	313	182	5	205	513	245	549	2.07e-70	236
gi|47106048|ref|NP_998764.1|	Pocillopora_acuta_HIv2___RNAseq.g26649.t1	43.432	845	426	15	66	877	137	962	0.0	672
gi|530399119|ref|XP_005253415.1|	Pocillopora_acuta_HIv2___RNAseq.g7710.t1	45.428	339	157	4	33	360	91	412	7.15e-103	313
gi|530425608|ref|XP_005260717.1|	Pocillopora_acuta_HIv2___RNAseq.g18741.t1	34.023	773	474	15	149	909	61	809	2.07e-138	437
gi|530420539|ref|XP_005261876.1|	Pocillopora_acuta_HIv2___RNAseq.g17180.t1	38.188	309	170	7	12	301	5	311	1.65e-62	209
gi|530362319|ref|XP_005270776.1|	Pocillopora_acuta_HIv2___RNAseq.g9188.t1	39.258	512	269	12	11	502	71	560	1.44e-106	331
gi|578822836|ref|XP_006719127.1|	Pocillopora_acuta_HIv2___RNAseq.g29967.t1	57.799	1917	668	28	1	1841	1	1852	0.0	2158
